"region_id","dimension","goal","score","year"
"BHI-019","trend","LE",NA,2020
"BHI-020","trend","LE",0.056,2020
"BHI-021","trend","LE",-0.028,2020
"BHI-022","trend","LE",NA,2020
"BHI-023","trend","LE",0.039,2020
"BHI-024","trend","LE",0.324,2020
"BHI-025","trend","LE",0.069,2020
"BHI-026","trend","LE",0.056,2020
"BHI-027","trend","LE",0.324,2020
"BHI-028","trend","LE",0.069,2020
"BHI-029","trend","LE",0.057,2020
"BHI-030","trend","LE",NA,2020
"BHI-031","trend","LE",0.069,2020
"BHI-032","trend","LE",-0.025,2020
"BHI-033","trend","LE",NA,2020
"BHI-034","trend","LE",0.069,2020
"BHI-035","trend","LE",0.057,2020
"BHI-036","trend","LE",-0.047,2020
"BHI-037","trend","LE",0.053,2020
"BHI-038","trend","LE",0.005,2020
"BHI-039","trend","LE",0.055,2020
"BHI-040","trend","LE",0.004,2020
"BHI-041","trend","LE",0.055,2020
"BHI-042","trend","LE",0.015,2020
"BHI-043","trend","LE",-0.003,2020
"BHI-301","trend","LE",0.054,2020
"BHI-302","trend","LE",-0.315,2020
"BHI-303","trend","LE",-0.136,2020
"BHI-304","trend","LE",-0.003,2020
"BHI-305","trend","LE",NA,2020
"BHI-306","trend","LE",0.039,2020
"BHI-307","trend","LE",0.324,2020
"BHI-308","trend","LE",0.069,2020
"BHI-309","trend","LE",-0.002,2020
"BHI-501","trend","LE",-0.21,2020
"BHI-502","trend","LE",-0.309,2020
"BHI-503","trend","LE",-0.134,2020
"BHI-504","trend","LE",-0.202,2020
"BHI-505","trend","LE",-0.181,2020
"BHI-506","trend","LE",-0.155,2020
"BHI-507","trend","LE",-0.039,2020
"BHI-508","trend","LE",-0.016,2020
"BHI-509","trend","LE",0.127,2020
"BHI-510","trend","LE",0.056,2020
"BHI-511","trend","LE",0.179,2020
"BHI-512","trend","LE",0.062,2020
"BHI-513","trend","LE",0.018,2020
"BHI-514","trend","LE",-0.015,2020
"BHI-515","trend","LE",0.03,2020
"BHI-516","trend","LE",0.024,2020
"BHI-517","trend","LE",0.036,2020
"BHI-518","trend","LE",-0.003,2020
"BHI-000","future","LIV",100,2020
"BHI-001","future","LIV",100,2020
"BHI-002","future","LIV",100,2020
"BHI-003","future","LIV",100,2020
"BHI-005","future","LIV",100,2020
"BHI-006","future","LIV",100,2020
"BHI-007","future","LIV",100,2020
"BHI-008","future","LIV",100,2020
"BHI-009","future","LIV",100,2020
"BHI-010","future","LIV",100,2020
"BHI-011","future","LIV",100,2020
"BHI-012","future","LIV",100,2020
"BHI-013","future","LIV",100,2020
"BHI-014","future","LIV",100,2020
"BHI-015","future","LIV",100,2020
"BHI-016","future","LIV",100,2020
"BHI-017","future","LIV",100,2020
"BHI-018","future","LIV",100,2020
"BHI-019","future","LIV",NA,2020
"BHI-020","future","LIV",100,2020
"BHI-021","future","LIV",100,2020
"BHI-022","future","LIV",NA,2020
"BHI-023","future","LIV",100,2020
"BHI-024","future","LIV",100,2020
"BHI-025","future","LIV",100,2020
"BHI-026","future","LIV",100,2020
"BHI-027","future","LIV",100,2020
"BHI-028","future","LIV",100,2020
"BHI-029","future","LIV",100,2020
"BHI-030","future","LIV",NA,2020
"BHI-031","future","LIV",100,2020
"BHI-032","future","LIV",100,2020
"BHI-033","future","LIV",NA,2020
"BHI-034","future","LIV",100,2020
"BHI-035","future","LIV",100,2020
"BHI-036","future","LIV",100,2020
"BHI-037","future","LIV",100,2020
"BHI-038","future","LIV",100,2020
"BHI-039","future","LIV",100,2020
"BHI-040","future","LIV",100,2020
"BHI-041","future","LIV",100,2020
"BHI-042","future","LIV",100,2020
"BHI-043","future","LIV",99.4,2020
"BHI-301","future","LIV",100,2020
"BHI-302","future","LIV",100,2020
"BHI-303","future","LIV",100,2020
"BHI-304","future","LIV",100,2020
"BHI-305","future","LIV",NA,2020
"BHI-306","future","LIV",100,2020
"BHI-307","future","LIV",100,2020
"BHI-308","future","LIV",100,2020
"BHI-309","future","LIV",99.9,2020
"BHI-501","future","LIV",100,2020
"BHI-502","future","LIV",100,2020
"BHI-503","future","LIV",100,2020
"BHI-504","future","LIV",100,2020
"BHI-505","future","LIV",100,2020
"BHI-506","future","LIV",100,2020
"BHI-507","future","LIV",100,2020
"BHI-508","future","LIV",100,2020
"BHI-509","future","LIV",100,2020
"BHI-510","future","LIV",100,2020
"BHI-511","future","LIV",100,2020
"BHI-512","future","LIV",100,2020
"BHI-513","future","LIV",100,2020
"BHI-514","future","LIV",100,2020
"BHI-515","future","LIV",100,2020
"BHI-516","future","LIV",100,2020
"BHI-517","future","LIV",100,2020
"BHI-518","future","LIV",99.4,2020
"BHI-000","pressures","LIV",NA,2020
"BHI-001","pressures","LIV",NA,2020
"BHI-002","pressures","LIV",NA,2020
"BHI-003","pressures","LIV",NA,2020
"BHI-005","pressures","LIV",NA,2020
"BHI-006","pressures","LIV",NA,2020
"BHI-007","pressures","LIV",NA,2020
"BHI-008","pressures","LIV",NA,2020
"BHI-009","pressures","LIV",NA,2020
"BHI-010","pressures","LIV",NA,2020
"BHI-011","pressures","LIV",NA,2020
"BHI-012","pressures","LIV",NA,2020
"BHI-013","pressures","LIV",NA,2020
"BHI-014","pressures","LIV",NA,2020
"BHI-015","pressures","LIV",NA,2020
"BHI-016","pressures","LIV",NA,2020
"BHI-017","pressures","LIV",NA,2020
"BHI-018","pressures","LIV",NA,2020
"BHI-019","pressures","LIV",NA,2020
"BHI-020","pressures","LIV",NA,2020
"BHI-021","pressures","LIV",NA,2020
"BHI-022","pressures","LIV",NA,2020
"BHI-023","pressures","LIV",NA,2020
"BHI-024","pressures","LIV",NA,2020
"BHI-025","pressures","LIV",NA,2020
"BHI-026","pressures","LIV",NA,2020
"BHI-027","pressures","LIV",NA,2020
"BHI-028","pressures","LIV",NA,2020
"BHI-029","pressures","LIV",NA,2020
"BHI-030","pressures","LIV",NA,2020
"BHI-031","pressures","LIV",NA,2020
"BHI-032","pressures","LIV",NA,2020
"BHI-033","pressures","LIV",NA,2020
"BHI-034","pressures","LIV",NA,2020
"BHI-035","pressures","LIV",NA,2020
"BHI-036","pressures","LIV",NA,2020
"BHI-037","pressures","LIV",NA,2020
"BHI-038","pressures","LIV",NA,2020
"BHI-039","pressures","LIV",NA,2020
"BHI-040","pressures","LIV",NA,2020
"BHI-041","pressures","LIV",NA,2020
"BHI-042","pressures","LIV",NA,2020
"BHI-043","pressures","LIV",NA,2020
"BHI-301","pressures","LIV",NA,2020
"BHI-302","pressures","LIV",NA,2020
"BHI-303","pressures","LIV",NA,2020
"BHI-304","pressures","LIV",NA,2020
"BHI-305","pressures","LIV",NA,2020
"BHI-306","pressures","LIV",NA,2020
"BHI-307","pressures","LIV",NA,2020
"BHI-308","pressures","LIV",NA,2020
"BHI-309","pressures","LIV",NA,2020
"BHI-501","pressures","LIV",NA,2020
"BHI-502","pressures","LIV",NA,2020
"BHI-503","pressures","LIV",NA,2020
"BHI-504","pressures","LIV",NA,2020
"BHI-505","pressures","LIV",NA,2020
"BHI-506","pressures","LIV",NA,2020
"BHI-507","pressures","LIV",NA,2020
"BHI-508","pressures","LIV",NA,2020
"BHI-509","pressures","LIV",NA,2020
"BHI-510","pressures","LIV",NA,2020
"BHI-511","pressures","LIV",NA,2020
"BHI-512","pressures","LIV",NA,2020
"BHI-513","pressures","LIV",NA,2020
"BHI-514","pressures","LIV",NA,2020
"BHI-515","pressures","LIV",NA,2020
"BHI-516","pressures","LIV",NA,2020
"BHI-517","pressures","LIV",NA,2020
"BHI-518","pressures","LIV",NA,2020
"BHI-000","resilience","LIV",80.1,2020
"BHI-001","resilience","LIV",80.7,2020
"BHI-002","resilience","LIV",78,2020
"BHI-003","resilience","LIV",78,2020
"BHI-005","resilience","LIV",80.7,2020
"BHI-006","resilience","LIV",78,2020
"BHI-007","resilience","LIV",78,2020
"BHI-008","resilience","LIV",81.1,2020
"BHI-009","resilience","LIV",78,2020
"BHI-010","resilience","LIV",81.1,2020
"BHI-011","resilience","LIV",80.7,2020
"BHI-012","resilience","LIV",78,2020
"BHI-013","resilience","LIV",81.1,2020
"BHI-014","resilience","LIV",80.7,2020
"BHI-015","resilience","LIV",78,2020
"BHI-016","resilience","LIV",81.1,2020
"BHI-017","resilience","LIV",76.9,2020
"BHI-018","resilience","LIV",76.9,2020
"BHI-019","resilience","LIV",NA,2020
"BHI-020","resilience","LIV",80.7,2020
"BHI-021","resilience","LIV",76.9,2020
"BHI-022","resilience","LIV",NA,2020
"BHI-023","resilience","LIV",81.6,2020
"BHI-024","resilience","LIV",79.8,2020
"BHI-025","resilience","LIV",78.5,2020
"BHI-026","resilience","LIV",80.7,2020
"BHI-027","resilience","LIV",79.8,2020
"BHI-028","resilience","LIV",78.5,2020
"BHI-029","resilience","LIV",80.7,2020
"BHI-030","resilience","LIV",82,2020
"BHI-031","resilience","LIV",78.5,2020
"BHI-032","resilience","LIV",82,2020
"BHI-033","resilience","LIV",NA,2020
"BHI-034","resilience","LIV",78.5,2020
"BHI-035","resilience","LIV",80.7,2020
"BHI-036","resilience","LIV",82,2020
"BHI-037","resilience","LIV",80.7,2020
"BHI-038","resilience","LIV",82,2020
"BHI-039","resilience","LIV",80.7,2020
"BHI-040","resilience","LIV",82,2020
"BHI-041","resilience","LIV",80.7,2020
"BHI-042","resilience","LIV",82,2020
"BHI-043","resilience","LIV",NA,2020
"BHI-301","resilience","LIV",80.7,2020
"BHI-302","resilience","LIV",78,2020
"BHI-303","resilience","LIV",81.1,2020
"BHI-304","resilience","LIV",76.9,2020
"BHI-305","resilience","LIV",NA,2020
"BHI-306","resilience","LIV",81.6,2020
"BHI-307","resilience","LIV",79.8,2020
"BHI-308","resilience","LIV",78.5,2020
"BHI-309","resilience","LIV",82,2020
"BHI-501","resilience","LIV",78.8,2020
"BHI-502","resilience","LIV",78,2020
"BHI-503","resilience","LIV",79.4,2020
"BHI-504","resilience","LIV",80,2020
"BHI-505","resilience","LIV",80.3,2020
"BHI-506","resilience","LIV",79.9,2020
"BHI-507","resilience","LIV",78.7,2020
"BHI-508","resilience","LIV",76.9,2020
"BHI-509","resilience","LIV",79.7,2020
"BHI-510","resilience","LIV",80.7,2020
"BHI-511","resilience","LIV",79.1,2020
"BHI-512","resilience","LIV",80.4,2020
"BHI-513","resilience","LIV",80.4,2020
"BHI-514","resilience","LIV",81.6,2020
"BHI-515","resilience","LIV",81.3,2020
"BHI-516","resilience","LIV",81.5,2020
"BHI-517","resilience","LIV",81.3,2020
"BHI-518","resilience","LIV",NA,2020
"BHI-000","score","LIV",97.7,2020
"BHI-001","score","LIV",98.8,2020
"BHI-002","score","LIV",98.2,2020
"BHI-003","score","LIV",97.8,2020
"BHI-005","score","LIV",98,2020
"BHI-006","score","LIV",98.5,2020
"BHI-007","score","LIV",97.7,2020
"BHI-008","score","LIV",99.5,2020
"BHI-009","score","LIV",97.7,2020
"BHI-010","score","LIV",99.5,2020
"BHI-011","score","LIV",98,2020
"BHI-012","score","LIV",98.1,2020
"BHI-013","score","LIV",99.4,2020
"BHI-014","score","LIV",98,2020
"BHI-015","score","LIV",98.5,2020
"BHI-016","score","LIV",99.4,2020
"BHI-017","score","LIV",93.5,2020
"BHI-018","score","LIV",94.7,2020
"BHI-019","score","LIV",NA,2020
"BHI-020","score","LIV",99,2020
"BHI-021","score","LIV",95.6,2020
"BHI-022","score","LIV",NA,2020
"BHI-023","score","LIV",95.1,2020
"BHI-024","score","LIV",96.4,2020
"BHI-025","score","LIV",97.8,2020
"BHI-026","score","LIV",99.1,2020
"BHI-027","score","LIV",96.4,2020
"BHI-028","score","LIV",97.8,2020
"BHI-029","score","LIV",99.3,2020
"BHI-030","score","LIV",NA,2020
"BHI-031","score","LIV",97.8,2020
"BHI-032","score","LIV",97.9,2020
"BHI-033","score","LIV",NA,2020
"BHI-034","score","LIV",97.8,2020
"BHI-035","score","LIV",99.2,2020
"BHI-036","score","LIV",99.5,2020
"BHI-037","score","LIV",98.5,2020
"BHI-038","score","LIV",97.1,2020
"BHI-039","score","LIV",99,2020
"BHI-040","score","LIV",97.2,2020
"BHI-041","score","LIV",99,2020
"BHI-042","score","LIV",96,2020
"BHI-043","score","LIV",97,2020
"BHI-301","score","LIV",98.8,2020
"BHI-302","score","LIV",98.1,2020
"BHI-303","score","LIV",99.5,2020
"BHI-304","score","LIV",94.3,2020
"BHI-305","score","LIV",NA,2020
"BHI-306","score","LIV",95.1,2020
"BHI-307","score","LIV",96.4,2020
"BHI-308","score","LIV",97.8,2020
"BHI-309","score","LIV",97.2,2020
"BHI-501","score","LIV",98.4,2020
"BHI-502","score","LIV",97.8,2020
"BHI-503","score","LIV",98.2,2020
"BHI-504","score","LIV",98.8,2020
"BHI-505","score","LIV",99,2020
"BHI-506","score","LIV",98.6,2020
"BHI-507","score","LIV",96.3,2020
"BHI-508","score","LIV",94.7,2020
"BHI-509","score","LIV",97.1,2020
"BHI-510","score","LIV",99.1,2020
"BHI-511","score","LIV",97.2,2020
"BHI-512","score","LIV",98.7,2020
"BHI-513","score","LIV",97.9,2020
"BHI-514","score","LIV",99.4,2020
"BHI-515","score","LIV",97.8,2020
"BHI-516","score","LIV",97.9,2020
"BHI-517","score","LIV",97.6,2020
"BHI-518","score","LIV",97,2020
"BHI-000","status","LIV",95.5,2020
"BHI-001","status","LIV",97.7,2020
"BHI-002","status","LIV",96.3,2020
"BHI-003","status","LIV",95.5,2020
"BHI-005","status","LIV",95.9,2020
"BHI-006","status","LIV",97.1,2020
"BHI-007","status","LIV",95.3,2020
"BHI-008","status","LIV",99,2020
"BHI-009","status","LIV",95.3,2020
"BHI-010","status","LIV",98.9,2020
"BHI-011","status","LIV",95.9,2020
"BHI-012","status","LIV",96.2,2020
"BHI-013","status","LIV",98.9,2020
"BHI-014","status","LIV",95.9,2020
"BHI-015","status","LIV",97.1,2020
"BHI-016","status","LIV",98.9,2020
"BHI-017","status","LIV",87,2020
"BHI-018","status","LIV",89.4,2020
"BHI-019","status","LIV",NA,2020
"BHI-020","status","LIV",98.1,2020
"BHI-021","status","LIV",91.2,2020
"BHI-022","status","LIV",NA,2020
"BHI-023","status","LIV",90.2,2020
"BHI-024","status","LIV",92.7,2020
"BHI-025","status","LIV",95.6,2020
"BHI-026","status","LIV",98.1,2020
"BHI-027","status","LIV",92.7,2020
"BHI-028","status","LIV",95.6,2020
"BHI-029","status","LIV",98.5,2020
"BHI-030","status","LIV",NA,2020
"BHI-031","status","LIV",95.6,2020
"BHI-032","status","LIV",95.8,2020
"BHI-033","status","LIV",NA,2020
"BHI-034","status","LIV",95.6,2020
"BHI-035","status","LIV",98.4,2020
"BHI-036","status","LIV",99.1,2020
"BHI-037","status","LIV",97,2020
"BHI-038","status","LIV",94.2,2020
"BHI-039","status","LIV",98.1,2020
"BHI-040","status","LIV",94.3,2020
"BHI-041","status","LIV",98.1,2020
"BHI-042","status","LIV",92,2020
"BHI-043","status","LIV",94.5,2020
"BHI-301","status","LIV",97.6,2020
"BHI-302","status","LIV",96.2,2020
"BHI-303","status","LIV",98.9,2020
"BHI-304","status","LIV",88.7,2020
"BHI-305","status","LIV",NA,2020
"BHI-306","status","LIV",90.2,2020
"BHI-307","status","LIV",92.7,2020
"BHI-308","status","LIV",95.6,2020
"BHI-309","status","LIV",94.4,2020
"BHI-501","status","LIV",96.7,2020
"BHI-502","status","LIV",95.5,2020
"BHI-503","status","LIV",96.5,2020
"BHI-504","status","LIV",97.6,2020
"BHI-505","status","LIV",98,2020
"BHI-506","status","LIV",97.2,2020
"BHI-507","status","LIV",92.6,2020
"BHI-508","status","LIV",89.4,2020
"BHI-509","status","LIV",94.3,2020
"BHI-510","status","LIV",98.1,2020
"BHI-511","status","LIV",94.3,2020
"BHI-512","status","LIV",97.4,2020
"BHI-513","status","LIV",95.7,2020
"BHI-514","status","LIV",98.9,2020
"BHI-515","status","LIV",95.7,2020
"BHI-516","status","LIV",95.8,2020
"BHI-517","status","LIV",95.3,2020
"BHI-518","status","LIV",94.5,2020
"BHI-000","trend","LIV",0.033,2020
"BHI-001","trend","LIV",-0.01,2020
"BHI-002","trend","LIV",0.025,2020
"BHI-003","trend","LIV",0.041,2020
"BHI-005","trend","LIV",-0.025,2020
"BHI-006","trend","LIV",0.018,2020
"BHI-007","trend","LIV",0.039,2020
"BHI-008","trend","LIV",0.03,2020
"BHI-009","trend","LIV",0.039,2020
"BHI-010","trend","LIV",0.033,2020
"BHI-011","trend","LIV",-0.025,2020
"BHI-012","trend","LIV",0.028,2020
"BHI-013","trend","LIV",0.039,2020
"BHI-014","trend","LIV",-0.025,2020
"BHI-015","trend","LIV",0.018,2020
"BHI-016","trend","LIV",0.039,2020
"BHI-017","trend","LIV",0.162,2020
"BHI-018","trend","LIV",0.097,2020
"BHI-019","trend","LIV",NA,2020
"BHI-020","trend","LIV",-0.008,2020
"BHI-021","trend","LIV",0.073,2020
"BHI-022","trend","LIV",NA,2020
"BHI-023","trend","LIV",0.077,2020
"BHI-024","trend","LIV",0.054,2020
"BHI-025","trend","LIV",0.027,2020
"BHI-026","trend","LIV",-0.008,2020
"BHI-027","trend","LIV",0.054,2020
"BHI-028","trend","LIV",0.027,2020
"BHI-029","trend","LIV",-0.006,2020
"BHI-030","trend","LIV",NA,2020
"BHI-031","trend","LIV",0.027,2020
"BHI-032","trend","LIV",0.032,2020
"BHI-033","trend","LIV",NA,2020
"BHI-034","trend","LIV",0.027,2020
"BHI-035","trend","LIV",-0.006,2020
"BHI-036","trend","LIV",-0.011,2020
"BHI-037","trend","LIV",-0.014,2020
"BHI-038","trend","LIV",0.093,2020
"BHI-039","trend","LIV",-0.009,2020
"BHI-040","trend","LIV",0.09,2020
"BHI-041","trend","LIV",-0.009,2020
"BHI-042","trend","LIV",0.112,2020
"BHI-043","trend","LIV",0.077,2020
"BHI-301","trend","LIV",-0.012,2020
"BHI-302","trend","LIV",0.029,2020
"BHI-303","trend","LIV",0.036,2020
"BHI-304","trend","LIV",0.124,2020
"BHI-305","trend","LIV",NA,2020
"BHI-306","trend","LIV",0.077,2020
"BHI-307","trend","LIV",0.054,2020
"BHI-308","trend","LIV",0.027,2020
"BHI-309","trend","LIV",0.078,2020
"BHI-501","trend","LIV",0.015,2020
"BHI-502","trend","LIV",0.041,2020
"BHI-503","trend","LIV",-0.004,2020
"BHI-504","trend","LIV",0.033,2020
"BHI-505","trend","LIV",0.035,2020
"BHI-506","trend","LIV",0.019,2020
"BHI-507","trend","LIV",0.063,2020
"BHI-508","trend","LIV",0.097,2020
"BHI-509","trend","LIV",0.036,2020
"BHI-510","trend","LIV",-0.008,2020
"BHI-511","trend","LIV",0.039,2020
"BHI-512","trend","LIV",0.007,2020
"BHI-513","trend","LIV",0.03,2020
"BHI-514","trend","LIV",-0.009,2020
"BHI-515","trend","LIV",0.037,2020
"BHI-516","trend","LIV",0.051,2020
"BHI-517","trend","LIV",0.047,2020
"BHI-518","trend","LIV",0.077,2020
"BHI-000","future","LSP",62.3,2020
"BHI-001","future","LSP",68.2,2020
"BHI-002","future","LSP",74.2,2020
"BHI-003","future","LSP",91.5,2020
"BHI-005","future","LSP",47.7,2020
"BHI-006","future","LSP",100,2020
"BHI-007","future","LSP",90,2020
"BHI-008","future","LSP",100,2020
"BHI-009","future","LSP",100,2020
"BHI-010","future","LSP",100,2020
"BHI-011","future","LSP",100,2020
"BHI-012","future","LSP",100,2020
"BHI-013","future","LSP",65.8,2020
"BHI-014","future","LSP",38.9,2020
"BHI-015","future","LSP",2.7,2020
"BHI-016","future","LSP",100,2020
"BHI-017","future","LSP",100,2020
"BHI-018","future","LSP",100,2020
"BHI-019","future","LSP",0,2020
"BHI-020","future","LSP",79.6,2020
"BHI-021","future","LSP",94.9,2020
"BHI-022","future","LSP",0.8,2020
"BHI-023","future","LSP",26.1,2020
"BHI-024","future","LSP",87.7,2020
"BHI-025","future","LSP",100,2020
"BHI-026","future","LSP",28.7,2020
"BHI-027","future","LSP",100,2020
"BHI-028","future","LSP",100,2020
"BHI-029","future","LSP",49.7,2020
"BHI-030","future","LSP",51.7,2020
"BHI-031","future","LSP",20.4,2020
"BHI-032","future","LSP",83.4,2020
"BHI-033","future","LSP",73.7,2020
"BHI-034","future","LSP",60.1,2020
"BHI-035","future","LSP",78.1,2020
"BHI-036","future","LSP",66.1,2020
"BHI-037","future","LSP",57,2020
"BHI-038","future","LSP",35.5,2020
"BHI-039","future","LSP",79.6,2020
"BHI-040","future","LSP",100,2020
"BHI-041","future","LSP",34.7,2020
"BHI-042","future","LSP",40.8,2020
"BHI-043","future","LSP",100,2020
"BHI-301","future","LSP",52.4,2020
"BHI-302","future","LSP",71.5,2020
"BHI-303","future","LSP",84.1,2020
"BHI-304","future","LSP",98.2,2020
"BHI-305","future","LSP",36.8,2020
"BHI-306","future","LSP",26.1,2020
"BHI-307","future","LSP",91.1,2020
"BHI-308","future","LSP",64.7,2020
"BHI-309","future","LSP",55.9,2020
"BHI-501","future","LSP",72.5,2020
"BHI-502","future","LSP",91.5,2020
"BHI-503","future","LSP",73.5,2020
"BHI-504","future","LSP",96.3,2020
"BHI-505","future","LSP",100,2020
"BHI-506","future","LSP",86.3,2020
"BHI-507","future","LSP",61.5,2020
"BHI-508","future","LSP",63.2,2020
"BHI-509","future","LSP",71.3,2020
"BHI-510","future","LSP",28.7,2020
"BHI-511","future","LSP",100,2020
"BHI-512","future","LSP",41.5,2020
"BHI-513","future","LSP",73,2020
"BHI-514","future","LSP",69.8,2020
"BHI-515","future","LSP",46.8,2020
"BHI-516","future","LSP",91.9,2020
"BHI-517","future","LSP",37.6,2020
"BHI-518","future","LSP",100,2020
"BHI-000","pressures","LSP",7.8,2020
"BHI-001","pressures","LSP",12,2020
"BHI-002","pressures","LSP",2.7,2020
"BHI-003","pressures","LSP",26,2020
"BHI-005","pressures","LSP",8.7,2020
"BHI-006","pressures","LSP",30,2020
"BHI-007","pressures","LSP",12,2020
"BHI-008","pressures","LSP",6,2020
"BHI-009","pressures","LSP",16,2020
"BHI-010","pressures","LSP",3.3,2020
"BHI-011","pressures","LSP",66.7,2020
"BHI-012","pressures","LSP",42.7,2020
"BHI-013","pressures","LSP",19.3,2020
"BHI-014","pressures","LSP",5.3,2020
"BHI-015","pressures","LSP",8,2020
"BHI-016","pressures","LSP",2.7,2020
"BHI-017","pressures","LSP",8.7,2020
"BHI-018","pressures","LSP",3.3,2020
"BHI-019","pressures","LSP",NA,2020
"BHI-020","pressures","LSP",2,2020
"BHI-021","pressures","LSP",12,2020
"BHI-022","pressures","LSP",NA,2020
"BHI-023","pressures","LSP",NA,2020
"BHI-024","pressures","LSP",2,2020
"BHI-025","pressures","LSP",8,2020
"BHI-026","pressures","LSP",1.3,2020
"BHI-027","pressures","LSP",NA,2020
"BHI-028","pressures","LSP",0,2020
"BHI-029","pressures","LSP",0.7,2020
"BHI-030","pressures","LSP",4.7,2020
"BHI-031","pressures","LSP",46,2020
"BHI-032","pressures","LSP",4.7,2020
"BHI-033","pressures","LSP",NA,2020
"BHI-034","pressures","LSP",35.3,2020
"BHI-035","pressures","LSP",2.7,2020
"BHI-036","pressures","LSP",5.3,2020
"BHI-037","pressures","LSP",0.7,2020
"BHI-038","pressures","LSP",0.7,2020
"BHI-039","pressures","LSP",8.7,2020
"BHI-040","pressures","LSP",0,2020
"BHI-041","pressures","LSP",2,2020
"BHI-042","pressures","LSP",3.3,2020
"BHI-043","pressures","LSP",NA,2020
"BHI-301","pressures","LSP",4.3,2020
"BHI-302","pressures","LSP",15.8,2020
"BHI-303","pressures","LSP",11,2020
"BHI-304","pressures","LSP",9.2,2020
"BHI-305","pressures","LSP",NA,2020
"BHI-306","pressures","LSP",NA,2020
"BHI-307","pressures","LSP",2,2020
"BHI-308","pressures","LSP",24.4,2020
"BHI-309","pressures","LSP",2.6,2020
"BHI-501","pressures","LSP",5.3,2020
"BHI-502","pressures","LSP",26,2020
"BHI-503","pressures","LSP",19.2,2020
"BHI-504","pressures","LSP",8.2,2020
"BHI-505","pressures","LSP",6.5,2020
"BHI-506","pressures","LSP",39.2,2020
"BHI-507","pressures","LSP",7,2020
"BHI-508","pressures","LSP",3.3,2020
"BHI-509","pressures","LSP",4.4,2020
"BHI-510","pressures","LSP",1.3,2020
"BHI-511","pressures","LSP",0,2020
"BHI-512","pressures","LSP",15.1,2020
"BHI-513","pressures","LSP",18.9,2020
"BHI-514","pressures","LSP",4.5,2020
"BHI-515","pressures","LSP",0.7,2020
"BHI-516","pressures","LSP",3.4,2020
"BHI-517","pressures","LSP",2.6,2020
"BHI-518","pressures","LSP",NA,2020
"BHI-000","resilience","LSP",80.1,2020
"BHI-001","resilience","LSP",80.7,2020
"BHI-002","resilience","LSP",78,2020
"BHI-003","resilience","LSP",78,2020
"BHI-005","resilience","LSP",80.7,2020
"BHI-006","resilience","LSP",78,2020
"BHI-007","resilience","LSP",78,2020
"BHI-008","resilience","LSP",81.1,2020
"BHI-009","resilience","LSP",78,2020
"BHI-010","resilience","LSP",81.1,2020
"BHI-011","resilience","LSP",80.7,2020
"BHI-012","resilience","LSP",78,2020
"BHI-013","resilience","LSP",81.1,2020
"BHI-014","resilience","LSP",80.7,2020
"BHI-015","resilience","LSP",78,2020
"BHI-016","resilience","LSP",81.1,2020
"BHI-017","resilience","LSP",76.9,2020
"BHI-018","resilience","LSP",76.9,2020
"BHI-019","resilience","LSP",NA,2020
"BHI-020","resilience","LSP",80.7,2020
"BHI-021","resilience","LSP",76.9,2020
"BHI-022","resilience","LSP",NA,2020
"BHI-023","resilience","LSP",81.6,2020
"BHI-024","resilience","LSP",79.8,2020
"BHI-025","resilience","LSP",78.5,2020
"BHI-026","resilience","LSP",80.7,2020
"BHI-027","resilience","LSP",79.8,2020
"BHI-028","resilience","LSP",78.5,2020
"BHI-029","resilience","LSP",80.7,2020
"BHI-030","resilience","LSP",82,2020
"BHI-031","resilience","LSP",78.5,2020
"BHI-032","resilience","LSP",82,2020
"BHI-033","resilience","LSP",NA,2020
"BHI-034","resilience","LSP",78.5,2020
"BHI-035","resilience","LSP",80.7,2020
"BHI-036","resilience","LSP",82,2020
"BHI-037","resilience","LSP",80.7,2020
"BHI-038","resilience","LSP",82,2020
"BHI-039","resilience","LSP",80.7,2020
"BHI-040","resilience","LSP",82,2020
"BHI-041","resilience","LSP",80.7,2020
"BHI-042","resilience","LSP",82,2020
"BHI-043","resilience","LSP",NA,2020
"BHI-301","resilience","LSP",80.7,2020
"BHI-302","resilience","LSP",78,2020
"BHI-303","resilience","LSP",81.1,2020
"BHI-304","resilience","LSP",76.9,2020
"BHI-305","resilience","LSP",NA,2020
"BHI-306","resilience","LSP",81.6,2020
"BHI-307","resilience","LSP",79.8,2020
"BHI-308","resilience","LSP",78.5,2020
"BHI-309","resilience","LSP",82,2020
"BHI-501","resilience","LSP",78.8,2020
"BHI-502","resilience","LSP",78,2020
"BHI-503","resilience","LSP",79.4,2020
"BHI-504","resilience","LSP",80,2020
"BHI-505","resilience","LSP",80.3,2020
"BHI-506","resilience","LSP",79.9,2020
"BHI-507","resilience","LSP",78.7,2020
"BHI-508","resilience","LSP",76.9,2020
"BHI-509","resilience","LSP",79.7,2020
"BHI-510","resilience","LSP",80.7,2020
"BHI-511","resilience","LSP",79.1,2020
"BHI-512","resilience","LSP",80.4,2020
"BHI-513","resilience","LSP",80.4,2020
"BHI-514","resilience","LSP",81.6,2020
"BHI-515","resilience","LSP",81.3,2020
"BHI-516","resilience","LSP",81.5,2020
"BHI-517","resilience","LSP",81.3,2020
"BHI-518","resilience","LSP",NA,2020
"BHI-000","score","LSP",58.2,2020
"BHI-001","score","LSP",61.9,2020
"BHI-002","score","LSP",66.8,2020
"BHI-003","score","LSP",84.8,2020
