region_id,month,year,din_conc
BHI-002,2,2000,11.69
BHI-024,2,2000,4.83
BHI-024,2,2000,5.06
BHI-024,2,2000,5.17
BHI-024,2,2000,5.55
BHI-024,2,2000,5.7
BHI-024,2,2000,4.7
BHI-024,2,2000,4.71
BHI-024,2,2000,4.63
BHI-020,2,2000,5.38
BHI-020,2,2000,4.93
BHI-020,2,2000,5.390000000000001
BHI-026,2,2000,4.37
BHI-026,2,2000,4.49
BHI-029,2,2000,5.2
BHI-026,2,2000,4.81
BHI-026,2,2000,4.97
BHI-029,2,2000,4.7
BHI-008,2,2000,9.243333333333334
BHI-008,2,2000,9.256666666666668
BHI-007,2,2000,9.291666666666668
BHI-003,2,2000,9.33
BHI-003,2,2000,9.848
BHI-015,2,2000,4.33
BHI-003,2,2000,8.888333333333334
BHI-014,2,2000,7.22
BHI-002,2,2000,7.45
BHI-001,2,2000,5.216666666666667
BHI-026,2,2000,4.28
BHI-026,2,2000,4.32
BHI-010,2,2000,8.71
BHI-010,2,2000,9.98
BHI-007,2,2000,10.028888888888888
BHI-003,2,2000,11.526666666666666
BHI-002,2,2000,8.34
BHI-001,2,2000,11.903333333333334
BHI-002,2,2000,8.57
BHI-002,2,2000,3.855
BHI-036,2,2000,4.7115
BHI-002,2,2000,15.76
BHI-001,2,2000,6.116666666666666
BHI-001,2,2000,6.59
BHI-011,2,2000,4.483333333333333
BHI-015,2,2000,4.373333333333333
BHI-017,2,2000,4.486666666666666
BHI-015,2,2000,4.636666666666667
BHI-014,2,2000,4.42
BHI-002,2,2000,6.9575
BHI-018,2,2000,5.053333333333334
BHI-017,2,2000,4.6033333333333335
BHI-003,2,2000,11.026666666666666
BHI-021,2,2000,5.593333333333333
BHI-021,2,2000,4.423333333333334
BHI-024,2,2000,5.28
BHI-024,2,2000,4.523333333333333
BHI-024,2,2000,4.615
BHI-024,2,2000,4.739999999999999
BHI-024,2,2000,5.0600000000000005
BHI-020,2,2000,4.970000000000001
BHI-024,2,2000,5.1499999999999995
BHI-020,2,2000,5.156666666666666
BHI-029,2,2000,5.345
BHI-026,2,2000,4.6466666666666665
BHI-026,2,2000,4.484999999999999
BHI-026,2,2000,4.766666666666667
BHI-026,2,2000,4.783333333333333
BHI-029,2,2000,5.44
BHI-031,2,2000,5.726666666666667
BHI-030,2,2000,5.880000000000001
BHI-014,2,2000,4.27
BHI-026,2,2000,4.533333333333333
BHI-036,2,2000,2.7366666666666664
BHI-036,2,2000,4.890000000000001
BHI-037,12,2000,3.61
BHI-037,12,2000,4.08
BHI-012,12,2000,4.64
BHI-006,12,2000,4.245
BHI-006,12,2000,4
BHI-001,12,2000,0.8066666666666668
BHI-001,12,2000,2.19
BHI-001,12,2000,3.3699999999999997
BHI-013,12,2000,1.75
BHI-012,12,2000,1.41
BHI-015,12,2000,1.3333333333333335
BHI-015,12,2000,1.25
BHI-001,12,2000,0.8533333333333333
BHI-041,12,2000,6.715
BHI-041,12,2000,7.115
BHI-011,12,2000,2.58
BHI-003,12,2000,4.07
BHI-021,12,2000,1.0166666666666666
BHI-024,12,2000,1.18
BHI-024,12,2000,1.1333333333333333
BHI-020,12,2000,2.7233333333333336
BHI-029,12,2000,2.7466666666666666
BHI-036,12,2000,3.0700000000000003
BHI-036,12,2000,3.58
BHI-037,12,2000,4.02
BHI-038,12,2000,2.23
BHI-038,12,2000,2.4133333333333336
BHI-010,12,2000,3.73
BHI-038,12,2000,2.6966666666666668
BHI-037,12,2000,3.433333333333333
BHI-038,12,2000,2.8366666666666664
BHI-037,12,2000,3.54
BHI-013,12,2000,3.46
BHI-013,12,2000,2.71
BHI-012,12,2000,2.62
BHI-014,12,2000,2.02
BHI-014,12,2000,3.39
BHI-026,12,2000,5.27
BHI-026,12,2000,2.78
BHI-020,12,2000,3.45
BHI-020,12,2000,2.58
BHI-020,12,2000,2.4699999999999998
BHI-020,12,2000,2.99
BHI-025,12,2000,3.1799999999999997
BHI-031,12,2000,2.5300000000000002
BHI-031,12,2000,2.8499999999999996
BHI-031,12,2000,4.31
BHI-012,12,2000,5.233333333333333
BHI-031,12,2000,4.75
BHI-030,12,2000,5.3149999999999995
BHI-030,12,2000,5.0649999999999995
BHI-030,12,2000,5.01
BHI-032,12,2000,5.4
BHI-032,12,2000,5.31
BHI-034,12,2000,6.369999999999999
BHI-032,12,2000,6.3966666666666665
BHI-032,12,2000,6.1466666666666665
BHI-032,12,2000,5.6000000000000005
BHI-032,12,2000,6.32
BHI-036,12,2000,8.51325
BHI-038,12,2000,3.57
BHI-038,12,2000,6.65
BHI-040,12,2000,7.01
BHI-041,12,2000,7.38
BHI-041,12,2000,6.723333333333334
BHI-002,12,2000,5.33
BHI-002,12,2000,6.656666666666666
BHI-030,12,2000,4.65
BHI-030,12,2000,4.4
BHI-036,12,2000,7.03
BHI-036,12,2000,7.28
BHI-038,12,2000,2.7966666666666664
BHI-038,12,2000,3.0466666666666664
BHI-041,12,2000,6.86
BHI-042,12,2000,6.9366666666666665
BHI-042,12,2000,6.6433333333333335
BHI-041,12,2000,6.483333333333333
BHI-041,12,2000,6.71
BHI-014,12,2000,2.59
BHI-037,12,2000,3.26
BHI-037,12,2000,3.4
BHI-038,12,2000,4.256666666666667
BHI-038,12,2000,4.506666666666667
BHI-038,12,2000,3.1849999999999996
BHI-038,12,2000,2.9349999999999996
BHI-037,12,2000,4.016666666666667
BHI-037,12,2000,3.9
BHI-039,12,2000,3.8733333333333335
BHI-039,12,2000,3.31
BHI-039,12,2000,3.56
BHI-006,12,2000,5.14
BHI-026,12,2000,2.973333333333333
BHI-026,12,2000,3.55
BHI-026,12,2000,3.486666666666667
BHI-041,12,2000,7.824999999999999
BHI-041,12,2000,7.574999999999999
BHI-041,12,2000,8.036666666666667
BHI-041,12,2000,7.786666666666667
BHI-041,12,2000,7.733333333333333
BHI-041,12,2000,7.733333333333333
BHI-041,12,2000,7.253333333333333
BHI-041,12,2000,7.253333333333333
BHI-041,12,2000,7.346666666666667
BHI-041,12,2000,7.346666666666667
BHI-041,12,2000,6.91
BHI-041,12,2000,6.91
BHI-041,12,2000,6.85
BHI-041,12,2000,6.85
BHI-041,12,2000,7.776666666666667
BHI-041,12,2000,7.776666666666667
BHI-014,12,2000,2.325
BHI-042,12,2000,7.83
BHI-042,12,2000,7.83
BHI-001,12,2000,3.8133333333333335
BHI-042,12,2000,7.096666666666667
BHI-042,12,2000,7.46
BHI-042,12,2000,7.71
BHI-042,12,2000,7.44
BHI-042,12,2000,7.69
BHI-042,12,2000,7.796666666666667
BHI-042,12,2000,6.836666666666667
BHI-042,12,2000,7.086666666666667
BHI-042,12,2000,7.003333333333333
BHI-042,12,2000,7.866666666666666
BHI-042,12,2000,7.866666666666666
BHI-040,12,2000,7.823333333333333
BHI-012,12,2000,5
BHI-015,12,2000,3.425
BHI-006,12,2000,6.255000000000001
BHI-003,12,2000,6.535
BHI-002,12,2000,2.71
BHI-012,12,2000,2.5
BHI-006,1,2001,6.175
BHI-006,1,2001,6.14
BHI-003,1,2001,6.953333333333333
BHI-006,1,2001,8.175
BHI-002,1,2001,7.74
BHI-002,1,2001,5.92
BHI-001,1,2001,7.023333333333333
BHI-002,1,2001,9.163333333333332
BHI-032,1,2001,9.333333333333334
BHI-032,1,2001,11.766666666666667
BHI-003,1,2001,8.209999999999999
BHI-033,1,2001,9.573333333333332
BHI-033,1,2001,13.456666666666667
BHI-033,1,2001,15.216666666666667
BHI-033,1,2001,16.689999999999998
BHI-034,1,2001,7.366666666666666
BHI-032,1,2001,7.573333333333333
BHI-034,1,2001,9.21
BHI-033,1,2001,8.23
BHI-034,1,2001,8.926666666666666
BHI-033,1,2001,9.48
BHI-033,1,2001,7.886666666666667
BHI-031,1,2001,5.29
BHI-031,1,2001,6.136666666666667
BHI-030,1,2001,6.38
BHI-032,1,2001,7.82
BHI-034,1,2001,7.18
BHI-036,1,2001,7.16
BHI-032,1,2001,9.326666666666668
BHI-038,1,2001,3.493333333333333
BHI-038,1,2001,4.406666666666666
BHI-038,1,2001,5.276666666666666
BHI-037,1,2001,4.3566666666666665
BHI-037,1,2001,4.6433333333333335
BHI-037,1,2001,4.053333333333333
BHI-038,1,2001,3.875
BHI-038,1,2001,4
BHI-037,1,2001,4.1066666666666665
BHI-037,1,2001,4.443333333333333
BHI-037,1,2001,4.71
BHI-001,1,2001,6.71
BHI-002,1,2001,7.36
BHI-038,1,2001,4.053333333333334
BHI-038,1,2001,4.19
BHI-037,1,2001,4.77
BHI-038,1,2001,4.506666666666667
BHI-001,1,2001,8.613333333333333
BHI-001,1,2001,7.446666666666667
BHI-001,1,2001,5.8533333333333335
BHI-001,1,2001,5.1499999999999995
BHI-002,1,2001,7.346666666666667
BHI-001,1,2001,6.43
BHI-002,1,2001,14.586666666666666
BHI-002,1,2001,10.873333333333333
BHI-002,1,2001,9.943333333333333
BHI-001,1,2001,7.573333333333333
BHI-001,1,2001,7.34
BHI-037,1,2001,4.723333333333334
BHI-037,1,2001,4.886666666666667
BHI-038,1,2001,4.336666666666667
BHI-038,1,2001,4.386666666666667
BHI-037,1,2001,3.836666666666667
BHI-037,1,2001,6.63
BHI-013,1,2001,3
BHI-012,1,2001,3.36
BHI-015,1,2001,2.84
BHI-015,1,2001,3.05
BHI-012,1,2001,4.845
BHI-014,1,2001,12.48
BHI-006,1,2001,7.21
BHI-006,1,2001,6.5
BHI-029,1,2001,4.376666666666667
BHI-029,1,2001,4.023333333333333
BHI-030,1,2001,5.053333333333334
BHI-036,1,2001,4.723333333333334
BHI-036,1,2001,5.066666666666666
BHI-037,1,2001,5.415
BHI-037,1,2001,4.37
BHI-003,1,2001,7.07
BHI-021,1,2001,2.8166666666666664
BHI-024,1,2001,2.916666666666667
BHI-024,1,2001,2.8833333333333333
BHI-020,1,2001,3.8433333333333333
BHI-020,1,2001,3.4766666666666666
BHI-020,1,2001,3.855
BHI-026,1,2001,4.696666666666667
BHI-026,1,2001,4.18
BHI-026,1,2001,4.2
BHI-024,1,2001,3.466666666666667
BHI-024,1,2001,3.2533333333333334
BHI-020,1,2001,3.7966666666666664
BHI-024,1,2001,3.45
BHI-026,1,2001,3.7800000000000002
BHI-025,1,2001,3.3933333333333335
BHI-025,1,2001,3.71
BHI-026,1,2001,4.12
BHI-031,1,2001,3.5866666666666664
BHI-029,1,2001,3.7300000000000004
BHI-014,1,2001,4.176666666666667
BHI-002,1,2001,7.133333333333334
BHI-031,1,2001,3.68
BHI-031,1,2001,3.48
BHI-002,1,2001,10.58
BHI-002,1,2001,9.026666666666667
BHI-006,1,2001,4.85
BHI-001,1,2001,8.98
BHI-002,1,2001,6.8
BHI-001,1,2001,6.7
BHI-002,1,2001,9.126666666666667
BHI-001,1,2001,6.55
BHI-003,1,2001,6.3533333333333335
BHI-036,1,2001,9.745000000000001
BHI-002,1,2001,7.503333333333334
BHI-002,1,2001,10.280000000000001
BHI-002,1,2001,7.595000000000001
BHI-006,1,2001,8.89
BHI-002,1,2001,9.76
BHI-041,1,2001,7.4399999999999995
BHI-041,1,2001,8.256666666666668
BHI-003,2,2001,8.6466666666666665
BHI-001,2,2001,6.49
BHI-002,2,2001,6.486666666666666
BHI-001,2,2001,4.133333333333334
BHI-001,2,2001,7.753333333333334
BHI-002,2,2001,5.903333333333333
BHI-002,2,2001,6.28
BHI-001,2,2001,7.506666666666667
BHI-002,2,2001,7.633333333333333
BHI-002,2,2001,7.246666666666666
BHI-002,2,2001,7.703333333333333
BHI-001,2,2001,6.556666666666667
BHI-001,2,2001,6.756666666666667
BHI-001,2,2001,7.42
BHI-008,2,2001,5.445
BHI-008,2,2001,5.23
BHI-007,2,2001,4.9350000000000005
BHI-003,2,2001,7.593333333333334
BHI-002,2,2001,8.76
BHI-010,2,2001,4.076666666666667
BHI-010,2,2001,5.335
BHI-010,2,2001,5.535
BHI-010,2,2001,5.965
BHI-010,2,2001,4.76
BHI-010,2,2001,5.58
BHI-009,2,2001,4.926666666666667
BHI-009,2,2001,4.91
BHI-010,2,2001,5.096666666666667
BHI-009,2,2001,5.123333333333333
BHI-012,2,2001,5.556666666666667
BHI-013,2,2001,4.536666666666667
BHI-013,2,2001,4.866666666666666
BHI-013,2,2001,3.546666666666667
BHI-013,2,2001,3.72
BHI-012,2,2001,3.2966666666666664
BHI-015,2,2001,3.31
BHI-015,2,2001,3.45
BHI-015,2,2001,3.49
BHI-015,2,2001,3.49
BHI-014,2,2001,3.365
BHI-037,2,2001,4.76
BHI-037,2,2001,5.833333333333333
BHI-016,2,2001,20.186666666666667
BHI-016,2,2001,14.363333333333333
BHI-016,2,2001,14.235
BHI-016,2,2001,10.14
BHI-016,2,2001,12.515
BHI-016,2,2001,13.395
BHI-013,2,2001,11.4
BHI-013,2,2001,10.934999999999999
BHI-013,2,2001,4.075
BHI-013,2,2001,2.7766666666666664
BHI-013,2,2001,2.935
BHI-013,2,2001,3.4400000000000004
BHI-011,2,2001,3.35
BHI-008,2,2001,4.616666666666666
BHI-007,2,2001,6.255
BHI-003,2,2001,6.326666666666666
BHI-003,2,2001,6.86
BHI-003,2,2001,7.199999999999999
BHI-014,2,2001,12.96
BHI-002,2,2001,6.306666666666667
BHI-001,2,2001,9.645
BHI-010,2,2001,5.203333333333333
BHI-010,2,2001,4.833333333333333
BHI-007,2,2001,5.6
BHI-012,2,2001,4.36
BHI-013,2,2001,1.9333333333333333
BHI-012,2,2001,1.9466666666666665
BHI-017,2,2001,3.03
BHI-021,2,2001,4.04
BHI-001,2,2001,8.215
BHI-003,2,2001,9.383333333333333
BHI-021,2,2001,3.5733333333333333
BHI-021,2,2001,3.505
BHI-024,2,2001,3.395
BHI-024,2,2001,3.3
BHI-024,2,2001,3.34
BHI-024,2,2001,3.35
BHI-024,2,2001,3.433333333333333
BHI-024,2,2001,3.58
BHI-024,2,2001,3.69
BHI-024,2,2001,3.71
BHI-020,2,2001,3.4000000000000004
BHI-029,2,2001,3.62
BHI-036,2,2001,8.638
BHI-011,2,2001,4.08
BHI-002,2,2001,9.716666666666667
BHI-026,2,2001,3.88
BHI-026,2,2001,3.9050000000000002
BHI-026,2,2001,3.94
BHI-026,2,2001,4.154999999999999
BHI-015,2,2001,3.5366666666666666
BHI-013,2,2001,3.6500000000000004
BHI-013,2,2001,3.5666666666666664
BHI-003,2,2001,8.575
BHI-010,2,2001,6.25
BHI-010,2,2001,4.73
BHI-027,2,2001,20.64666666666667
BHI-002,2,2001,7.496666666666666
BHI-013,2,2001,3.7666666666666666
BHI-012,2,2001,3.2466666666666666
BHI-006,2,2001,5.36
BHI-006,2,2001,4.71
BHI-002,2,2001,7.5
BHI-001,2,2001,5.365
BHI-002,2,2001,5.465
BHI-001,2,2001,7.613333333333333
BHI-027,2,2001,12.32
BHI-037,2,2001,4.76
BHI-037,2,2001,5.033333333333333
BHI-012,2,2001,3.44
BHI-011,2,2001,3.6333333333333333
BHI-015,2,2001,3.1733333333333333
BHI-017,2,2001,3.22
BHI-017,2,2001,3.516666666666667
BHI-015,2,2001,3.2466666666666666
BHI-014,2,2001,4.16
BHI-014,2,2001,4.066666666666667
BHI-002,2,2001,7.43
BHI-021,12,2001,7
BHI-026,12,2001,2.09
BHI-026,12,2001,2.086666666666667
BHI-026,12,2001,2.4966666666666666
BHI-001,12,2001,3.62
BHI-036,12,2001,3.25
BHI-036,12,2001,3.256666666666667
BHI-037,12,2001,3.4566666666666666
BHI-038,12,2001,2.64
BHI-038,12,2001,2.3466666666666667
BHI-038,12,2001,2.76
BHI-041,12,2001,8.475000000000001
BHI-041,12,2001,7.25
BHI-006,12,2001,3.5
BHI-001,12,2001,2.395
BHI-037,12,2001,3.3666666666666667
BHI-038,12,2001,3.66
BHI-038,12,2001,3.1866666666666665
BHI-038,12,2001,5.04
BHI-039,12,2001,3.09
BHI-040,12,2001,7.223333333333333
BHI-041,12,2001,7.666666666666666
BHI-015,12,2001,2.465
BHI-037,12,2001,3.505
BHI-037,12,2001,4.55
BHI-041,12,2001,7.993333333333334
BHI-041,12,2001,8.1033333333333335
BHI-042,12,2001,7.546666666666667
BHI-042,12,2001,7.863333333333333
BHI-041,12,2001,7.96
BHI-041,12,2001,7.153333333333333
BHI-011,12,2001,1.8949999999999998
BHI-037,12,2001,3.5100000000000002
BHI-037,12,2001,3.513333333333333
BHI-037,12,2001,3.44
BHI-037,12,2001,4.1433333333333335
BHI-037,12,2001,4.2
BHI-003,12,2001,4.68
BHI-002,12,2001,4.755000000000001
BHI-020,12,2001,2.913333333333333
BHI-029,12,2001,3.3899999999999997
BHI-030,12,2001,8.583333333333332
BHI-030,12,2001,8.583333333333332
BHI-032,12,2001,7.99
BHI-032,12,2001,7.74
BHI-015,12,2001,2.3133333333333335
BHI-021,12,2001,2.4166666666666665
BHI-024,12,2001,2.373333333333333
BHI-024,12,2001,2.466666666666667
BHI-027,12,2001,15.74
BHI-027,12,2001,15.74
BHI-027,12,2001,12.196666666666665
BHI-027,12,2001,10.226666666666667
BHI-027,12,2001,9.976666666666667
BHI-036,12,2001,5.069
BHI-013,12,2001,2.353333333333333
BHI-012,12,2001,4.053333333333333
BHI-015,12,2001,2.05
BHI-014,12,2001,1.9766666666666668
BHI-002,12,2001,4.43
BHI-001,12,2001,4.013333333333334
BHI-002,12,2001,5.376666666666667
BHI-029,12,2001,3.54
BHI-006,12,2001,3.92
BHI-006,12,2001,4.36
BHI-002,12,2001,5.93
BHI-001,12,2001,4.66
BHI-039,12,2001,3.67
BHI-040,12,2001,7.773333333333333
BHI-041,12,2001,8.126666666666667
BHI-041,12,2001,8.376666666666667
BHI-041,12,2001,8.213333333333333
BHI-041,12,2001,8.463333333333333
BHI-041,12,2001,8.173333333333334
BHI-041,12,2001,8.423333333333334
BHI-042,12,2001,7.816666666666666
BHI-042,12,2001,7.566666666666666
BHI-042,12,2001,7.77
BHI-042,12,2001,8.02
BHI-041,12,2001,8.016666666666666
BHI-041,12,2001,8.266666666666666
BHI-041,12,2001,8.02
BHI-041,12,2001,8.27
BHI-042,12,2001,7.516666666666667
BHI-042,12,2001,7.516666666666667
BHI-042,12,2001,7.843333333333334
BHI-042,12,2001,7.843333333333334
BHI-042,12,2001,7.323333333333333
BHI-042,12,2001,7.323333333333333
BHI-041,12,2001,7.363333333333333
BHI-041,12,2001,7.363333333333333
BHI-041,12,2001,7.9366666666666665
BHI-041,12,2001,8.186666666666667
BHI-042,12,2001,7.486666666666666
BHI-042,12,2001,7.736666666666666
BHI-042,12,2001,7.486666666666666
BHI-042,12,2001,8.14
BHI-041,12,2001,7.786666666666667
BHI-041,12,2001,8.036666666666667
BHI-006,12,2001,5.890000000000001
BHI-002,12,2001,4.395
BHI-014,12,2001,4.295
BHI-032,12,2001,7.66
BHI-032,12,2001,8.35
BHI-003,12,2001,5.175
BHI-003,1,2002,5.93
BHI-003,1,2002,6.86
BHI-006,1,2002,5.890000000000001
BHI-006,1,2002,7.85
BHI-002,1,2002,7.403333333333333
BHI-003,1,2002,7.213333333333333
BHI-002,1,2002,5.78
BHI-001,1,2002,5.159999999999999
BHI-001,1,2002,5.1866666666666665
BHI-001,1,2002,5.766666666666667
BHI-001,1,2002,5.656666666666667
BHI-002,1,2002,5.5
BHI-001,1,2002,6.413333333333333
BHI-002,1,2002,7.846666666666667
BHI-002,1,2002,7.029999999999999
BHI-001,1,2002,7.656666666666667
BHI-001,1,2002,5.96
BHI-013,1,2002,2.6466666666666665
BHI-012,1,2002,2.7333333333333334
BHI-015,1,2002,2.78
BHI-015,1,2002,2.7833333333333337
BHI-012,1,2002,4.18
BHI-021,1,2002,3.2866666666666666
BHI-024,1,2002,3.89
BHI-024,1,2002,3.54
BHI-020,1,2002,3.565
BHI-032,1,2002,9.916666666666668
BHI-032,1,2002,10.163333333333334
BHI-026,1,2002,3.34
BHI-026,1,2002,3.67
BHI-026,1,2002,3.74
BHI-029,1,2002,4.52
BHI-034,1,2002,9.786666666666667
BHI-033,1,2002,9.5
BHI-041,1,2002,8.183333333333334
BHI-041,1,2002,7.89
BHI-014,1,2002,3
BHI-032,1,2002,8.533333333333333
BHI-032,1,2002,8.52
BHI-032,1,2002,8.983333333333333
BHI-034,1,2002,9.056666666666667
BHI-032,1,2002,9.376666666666667
BHI-037,1,2002,4.619999999999999
BHI-037,1,2002,5.01
BHI-003,1,2002,7.45
BHI-003,1,2002,7.57
BHI-006,1,2002,6.755000000000001
BHI-002,1,2002,5.206666666666667
BHI-002,1,2002,5.916666666666667
BHI-002,1,2002,6.746666666666667
BHI-030,1,2002,7.843333333333334
BHI-036,1,2002,7.41
BHI-036,1,2002,8.423333333333334
BHI-038,1,2002,3.98
BHI-038,1,2002,4.373333333333333
BHI-027,1,2002,11.466666666666667
BHI-036,1,2002,7.2106666666666674
BHI-038,1,2002,5.943333333333333
BHI-038,1,2002,4.605
BHI-037,1,2002,4.8999999999999995
BHI-014,1,2002,3.6366666666666667
BHI-006,1,2002,7.535
BHI-002,1,2002,8.426666666666666
BHI-037,1,2002,6.86
BHI-038,1,2002,4.43
BHI-037,1,2002,4.983333333333333
BHI-037,1,2002,5.523333333333333
BHI-038,1,2002,4.793333333333333
BHI-037,1,2002,5.12
BHI-037,1,2002,5.503333333333333
BHI-038,1,2002,4.153333333333333
BHI-003,1,2002,8.073333333333334
BHI-030,1,2002,6.653333333333333
BHI-036,1,2002,4.545
BHI-036,1,2002,4.593333333333333
BHI-020,1,2002,4.28
BHI-029,1,2002,4.640000000000001
BHI-029,1,2002,4.33
BHI-031,1,2002,4.72
BHI-024,1,2002,4.21
BHI-024,1,2002,4.4366666666666665
BHI-020,1,2002,4.35
BHI-020,1,2002,4.29
BHI-021,1,2002,4.1866666666666665
BHI-017,1,2002,3.6950000000000003
BHI-021,1,2002,4.025
BHI-021,1,2002,3.955
BHI-010,1,2002,6.423333333333333
BHI-010,1,2002,6.376666666666667
BHI-010,1,2002,6.445
BHI-010,1,2002,6.74
BHI-013,1,2002,6.806666666666667
BHI-013,1,2002,3.8466666666666667
BHI-002,1,2002,5.203333333333333
BHI-002,1,2002,5.706666666666667
BHI-002,1,2002,5.02
BHI-010,1,2002,7.5
BHI-010,1,2002,6.613333333333333
BHI-009,1,2002,7
BHI-009,1,2002,6.51
BHI-010,1,2002,6.513333333333333
BHI-008,1,2002,6.715
BHI-008,1,2002,6.835
BHI-007,1,2002,7.23
BHI-006,1,2002,8.14
BHI-001,1,2002,6
BHI-001,1,2002,7.36
BHI-009,1,2002,8.466666666666667
BHI-013,1,2002,4.765000000000001
BHI-013,1,2002,5.984999999999999
BHI-013,1,2002,3.54
BHI-013,1,2002,3.5566666666666666
BHI-011,1,2002,3.58
BHI-013,2,2002,3.55
BHI-013,2,2002,3.825
BHI-013,2,2002,3.3049999999999997
BHI-012,2,2002,3.4633333333333334
BHI-015,2,2002,3.1500000000000004
BHI-015,2,2002,3.13
BHI-015,2,2002,2.93
BHI-014,2,2002,3.21
BHI-012,2,2002,3.9066666666666667
BHI-012,2,2002,9.126666666666667
BHI-011,2,2002,3.6833333333333336
BHI-015,2,2002,3.34
BHI-015,2,2002,3.58
BHI-014,2,2002,3.7033333333333336
BHI-002,2,2002,8.78
BHI-016,2,2002,10.176666666666666
BHI-016,2,2002,9.863333333333333
BHI-016,2,2002,8.306666666666667
BHI-016,2,2002,6.3100000000000005
BHI-016,2,2002,12.02
BHI-016,2,2002,9.889999999999999
BHI-013,2,2002,3.7133333333333334
BHI-013,2,2002,3.756666666666667
BHI-013,2,2002,3.73
BHI-015,2,2002,3.71
BHI-017,2,2002,3.7133333333333334
BHI-020,2,2002,3.8633333333333333
BHI-020,2,2002,4.140000000000001
BHI-026,2,2002,3.875
BHI-026,2,2002,3.5566666666666666
BHI-026,2,2002,3.723333333333333
BHI-001,2,2002,10.1
BHI-002,2,2002,6.543333333333333
BHI-001,2,2002,6.411666666666667
BHI-001,2,2002,10.84
BHI-026,2,2002,4.226666666666667
BHI-024,2,2002,4.153333333333333
BHI-017,2,2002,3.0599999999999996
BHI-003,2,2002,7.68
BHI-003,2,2002,10.079999999999998
BHI-002,2,2002,6.303333333333333
BHI-002,2,2002,6.453333333333333
BHI-001,2,2002,8.723333333333333
BHI-002,2,2002,11.743333333333332
BHI-002,2,2002,15.376666666666667
BHI-002,2,2002,13.38
BHI-001,2,2002,14.706666666666667
BHI-026,2,2002,4.88
BHI-026,2,2002,5.28
BHI-021,2,2002,3.37
BHI-021,2,2002,3.14
BHI-021,2,2002,3.06
BHI-002,2,2002,8.31
BHI-024,2,2002,3.51
BHI-024,2,2002,3.81
BHI-024,2,2002,3.76
BHI-003,2,2002,8.93
BHI-024,2,2002,3.6100000000000003
BHI-024,2,2002,3.55
BHI-024,2,2002,3.8
BHI-024,2,2002,3.63
BHI-020,2,2002,3.93
BHI-029,2,2002,4.15
BHI-026,2,2002,3.2750000000000004
BHI-026,2,2002,3.4
BHI-026,2,2002,4.373333333333333
BHI-015,2,2002,2.9166666666666665
BHI-013,2,2002,6.029999999999999
BHI-013,2,2002,3.58
BHI-010,2,2002,7.43
BHI-010,2,2002,8.076666666666666
BHI-008,2,2002,9.026666666666667
BHI-007,2,2002,9.209999999999999
BHI-003,2,2002,9.01
BHI-003,2,2002,8.5
BHI-003,2,2002,8.013333333333334
BHI-002,2,2002,6.6866666666666665
BHI-037,2,2002,5.05
BHI-037,2,2002,5.536666666666666
BHI-010,2,2002,8.14
BHI-010,2,2002,8.283333333333333
BHI-007,2,2002,9.803333333333333
BHI-012,2,2002,8.17
BHI-013,2,2002,3.42
BHI-011,2,2002,4.43
BHI-012,2,2002,4.203333333333333
BHI-003,2,2002,9.183333333333334
BHI-003,2,2002,9.809999999999999
BHI-006,2,2002,11.2
BHI-014,2,2002,12.86
BHI-002,2,2002,8.07
BHI-012,2,2002,4.996666666666667
BHI-002,2,2002,8.5
BHI-001,2,2002,7.003333333333334
BHI-001,2,2002,7.883333333333334
BHI-013,2,2002,3.933333333333333
BHI-012,2,2002,4.225
BHI-011,2,2002,3.68
BHI-015,2,2002,3.5433333333333334
BHI-017,2,2002,3.5
BHI-015,2,2002,3.43
BHI-014,2,2002,3.38
BHI-014,2,2002,3.44
BHI-021,2,2002,4.113333333333333
BHI-026,2,2002,3.785
BHI-027,2,2002,25.45
BHI-027,2,2002,24.275
BHI-026,2,2002,4.49
BHI-003,2,2002,9.899999999999999
BHI-002,2,2002,8.780000000000001
BHI-002,2,2002,11.51
BHI-036,2,2002,5.8895
BHI-006,2,2002,9
BHI-002,2,2002,10.715
BHI-026,12,2002,2.6566666666666667
BHI-026,12,2002,2.8466666666666667
BHI-026,12,2002,3.36
BHI-006,12,2002,6.965
BHI-036,12,2002,3.5366666666666666
BHI-035,12,2002,2.9299999999999997
BHI-037,12,2002,3.31
BHI-038,12,2002,2.59
BHI-038,12,2002,2.995
BHI-038,12,2002,2.73
BHI-041,12,2002,7.03
BHI-041,12,2002,6.793333333333334
BHI-011,12,2002,3.603333333333333
BHI-002,12,2002,4.9366666666666665
BHI-037,12,2002,3.425
BHI-038,12,2002,3.5233333333333334
BHI-038,12,2002,2.9533333333333336
BHI-038,12,2002,2.986666666666667
BHI-039,12,2002,3.6999999999999997
BHI-040,12,2002,6.266666666666667
BHI-041,12,2002,6.573333333333333
BHI-003,12,2002,2.465
BHI-003,12,2002,2.43
BHI-002,12,2002,9.28
BHI-027,12,2002,8.48
BHI-037,12,2002,4.203333333333333
BHI-037,12,2002,4.053333333333333
BHI-041,12,2002,6.736666666666666
BHI-041,12,2002,6.876666666666667
BHI-042,12,2002,7.255000000000001
BHI-041,12,2002,6.863333333333333
BHI-041,12,2002,7.033333333333333
BHI-037,12,2002,3.3433333333333337
BHI-037,12,2002,3.1866666666666665
BHI-037,12,2002,3.6933333333333334
BHI-037,12,2002,4.41
