region_id,month,year,secchi_depth
BHI-026,9,2006,7
BHI-026,9,2006,7
BHI-024,9,2006,6
BHI-024,9,2006,6
BHI-020,9,2006,6
BHI-020,9,2006,6
BHI-017,6,2007,7.5
BHI-018,6,2007,3.5
BHI-012,6,2007,7.5
BHI-018,6,2007,4
BHI-021,6,2007,6
BHI-014,6,2007,6.5
BHI-015,6,2007,5.5
BHI-015,6,2007,6
BHI-014,6,2007,6
BHI-014,6,2007,6
BHI-031,6,2007,7
BHI-031,6,2007,9
BHI-030,6,2007,7.2
BHI-034,6,2007,6.2
BHI-036,6,2007,4.7
BHI-036,6,2007,4.7
BHI-036,6,2007,4.7
BHI-008,6,2007,4
BHI-020,6,2007,6
BHI-020,6,2007,6.5
BHI-020,6,2007,6
BHI-020,6,2007,6
BHI-024,6,2007,6
BHI-024,6,2007,5.5
BHI-024,6,2007,5
BHI-024,6,2007,5
BHI-024,6,2007,5
BHI-028,6,2007,3.9
BHI-034,6,2007,4.9
BHI-034,6,2007,4.5
BHI-034,6,2007,4
BHI-034,6,2007,4
BHI-002,6,2007,6.4
BHI-027,6,2007,2.5
BHI-027,6,2007,3.1
BHI-029,6,2007,6
BHI-036,6,2007,7
BHI-036,6,2007,5.5
BHI-036,6,2007,8.6
BHI-036,6,2007,8.6
BHI-036,6,2007,8.6
BHI-026,6,2007,6.1
BHI-026,6,2007,6.1
BHI-029,6,2007,4.9
BHI-029,6,2007,4.9
BHI-038,6,2007,8.5
BHI-038,6,2007,7.5
BHI-038,6,2007,8.5
BHI-038,6,2007,7.5
BHI-024,6,2007,4.2
BHI-031,6,2007,5.9
BHI-024,6,2007,7.5
BHI-038,6,2007,8.5
BHI-038,6,2007,8
BHI-040,6,2007,6.5
BHI-042,6,2007,7.5
BHI-042,6,2007,8
BHI-041,6,2007,5.5
BHI-041,6,2007,7.5
BHI-006,6,2007,6.8
BHI-002,6,2007,6
BHI-002,6,2007,6
BHI-002,6,2007,6.6
BHI-037,6,2007,7.5
BHI-037,6,2007,6.5
BHI-039,6,2007,6
BHI-040,6,2007,7
BHI-001,6,2007,6
BHI-001,6,2007,6
BHI-037,6,2007,8
BHI-037,6,2007,8.5
BHI-037,6,2007,6
BHI-015,6,2007,8
BHI-015,6,2007,8
BHI-021,6,2007,5
BHI-002,6,2007,7
BHI-003,6,2007,7.2
BHI-024,6,2007,5
BHI-024,6,2007,5
BHI-026,6,2007,6
BHI-026,6,2007,6
BHI-020,6,2007,5
BHI-020,6,2007,5
BHI-014,6,2007,6
BHI-014,6,2007,6
BHI-003,6,2007,6.5
BHI-002,6,2007,7
BHI-026,6,2007,5
BHI-026,6,2007,5
BHI-002,6,2007,7
BHI-010,6,2007,4.6
BHI-010,6,2007,5.2
BHI-002,6,2007,7
BHI-036,6,2007,6.8
BHI-036,6,2007,6.8
BHI-036,6,2007,6.8
BHI-010,6,2007,5
BHI-008,6,2007,4
BHI-006,6,2007,5.9
BHI-002,6,2007,7
BHI-008,6,2007,4.2
BHI-003,6,2007,4.6
BHI-007,7,2007,4.8
BHI-007,7,2007,5.2
BHI-007,7,2007,5.2
BHI-002,7,2007,6.2
BHI-003,7,2007,5.8
BHI-003,7,2007,5.3
BHI-011,7,2007,6.5
BHI-003,7,2007,5
BHI-003,7,2007,5.1
BHI-003,7,2007,5
BHI-006,7,2007,5.8
BHI-006,7,2007,7.9
BHI-002,7,2007,7
BHI-029,7,2007,4.9
BHI-029,7,2007,4.9
BHI-003,7,2007,4.8
BHI-003,7,2007,4.9
BHI-003,7,2007,5.9
BHI-003,7,2007,6
BHI-016,7,2007,1.8
BHI-016,7,2007,2.5
BHI-016,7,2007,2.5
BHI-006,7,2007,5
BHI-002,7,2007,4.6
BHI-002,7,2007,4.9
BHI-001,7,2007,6
BHI-001,7,2007,6
BHI-001,7,2007,5
BHI-001,7,2007,5
BHI-001,7,2007,7
BHI-001,7,2007,7
BHI-015,7,2007,5.5
BHI-015,7,2007,5.5
BHI-015,7,2007,6
BHI-015,7,2007,6
BHI-021,7,2007,6
BHI-002,7,2007,4.3
BHI-010,7,2007,3
BHI-010,7,2007,3
BHI-010,7,2007,3
BHI-024,7,2007,5
BHI-024,7,2007,5
BHI-026,7,2007,5
BHI-026,7,2007,5
BHI-020,7,2007,6
BHI-020,7,2007,6
BHI-014,7,2007,6
BHI-014,7,2007,6
BHI-027,7,2007,1.9
BHI-001,7,2007,5
BHI-001,7,2007,5
BHI-002,7,2007,5.5
BHI-002,7,2007,6
BHI-002,7,2007,5.5
BHI-024,7,2007,2.9
BHI-026,7,2007,5
BHI-026,7,2007,5
BHI-036,7,2007,4.2
BHI-036,7,2007,4.2
BHI-036,7,2007,4.2
BHI-014,7,2007,4.5
BHI-024,7,2007,5.5
BHI-036,7,2007,3.1
BHI-036,7,2007,3.1
BHI-036,7,2007,3.1
BHI-013,7,2007,3.5
BHI-036,7,2007,3.6
BHI-036,7,2007,3.6
BHI-036,7,2007,3.6
BHI-036,7,2007,3.6
BHI-036,7,2007,3.6
BHI-036,7,2007,3.6
BHI-042,7,2007,3.5
BHI-042,7,2007,3.5
BHI-042,7,2007,3.5
BHI-026,8,2007,5.5
BHI-026,8,2007,5.5
BHI-030,8,2007,5
BHI-010,8,2007,3
BHI-010,8,2007,3.5
BHI-013,8,2007,3.5
BHI-018,8,2007,5
BHI-018,8,2007,5.5
BHI-003,8,2007,6.6
BHI-032,8,2007,5
BHI-032,8,2007,4
BHI-018,8,2007,5.5
BHI-003,8,2007,6.8
BHI-003,8,2007,4.9
BHI-002,8,2007,7
BHI-021,8,2007,6
BHI-002,8,2007,6.8
BHI-002,8,2007,8.5
BHI-002,8,2007,9.5
BHI-032,8,2007,4
BHI-015,8,2007,7
BHI-017,8,2007,7
BHI-021,8,2007,7
BHI-006,8,2007,9.9
BHI-006,8,2007,9.3
BHI-006,8,2007,7.4
BHI-006,8,2007,9
BHI-023,8,2007,6.5
BHI-001,8,2007,8
BHI-001,8,2007,8
BHI-036,8,2007,5.8
BHI-036,8,2007,5.8
BHI-036,8,2007,5.8
BHI-036,8,2007,4.6
BHI-036,8,2007,4.6
BHI-036,8,2007,4.6
BHI-032,8,2007,3.5
BHI-032,8,2007,2.5
BHI-036,8,2007,4
BHI-036,8,2007,4
BHI-036,8,2007,4
BHI-038,8,2007,3.8
BHI-017,8,2007,5
BHI-017,8,2007,5.5
BHI-017,8,2007,6
BHI-011,8,2007,6.5
BHI-015,8,2007,7
BHI-015,8,2007,7
BHI-015,8,2007,6
BHI-015,8,2007,6
BHI-003,8,2007,6.8
BHI-003,8,2007,5.3
BHI-023,8,2007,7
BHI-002,8,2007,8.5
BHI-024,8,2007,2.9
BHI-032,8,2007,3.5
BHI-034,8,2007,3.5
BHI-032,8,2007,4
BHI-032,8,2007,4
BHI-032,8,2007,2.8
BHI-038,8,2007,4.5
BHI-038,8,2007,4
BHI-016,8,2007,2
BHI-021,8,2007,5
BHI-021,8,2007,5
BHI-003,8,2007,6
BHI-003,8,2007,6.4
BHI-012,8,2007,7.3
BHI-003,8,2007,5.5
BHI-024,8,2007,6
BHI-024,8,2007,4.8
BHI-024,8,2007,5
BHI-024,8,2007,5
BHI-031,8,2007,3.5
BHI-030,8,2007,4
BHI-007,8,2007,4.9
BHI-007,8,2007,4.9
BHI-007,8,2007,5
BHI-007,8,2007,4.9
BHI-003,8,2007,6
BHI-014,8,2007,6
BHI-014,8,2007,6
BHI-024,8,2007,6.4
BHI-024,8,2007,4.6
BHI-027,8,2007,3
BHI-032,8,2007,4
BHI-027,8,2007,3.4
BHI-027,8,2007,3.5
BHI-027,8,2007,3.8
BHI-027,8,2007,3.3
BHI-003,8,2007,5.6
BHI-002,8,2007,8
BHI-027,8,2007,4.5
BHI-027,8,2007,3.7
BHI-027,8,2007,3.4
BHI-032,8,2007,3
BHI-002,8,2007,12
BHI-027,8,2007,3.5
BHI-027,8,2007,3.6
BHI-027,8,2007,2.8
BHI-030,8,2007,5
BHI-031,8,2007,6
BHI-027,8,2007,4.5
BHI-026,8,2007,5.3
BHI-026,8,2007,4.6
BHI-002,8,2007,9.4
BHI-002,8,2007,7.8
BHI-002,8,2007,8.5
BHI-002,8,2007,9.7
BHI-024,8,2007,5
BHI-036,8,2007,5.5
BHI-036,8,2007,5.5
BHI-038,8,2007,7
BHI-038,8,2007,7
BHI-012,8,2007,7.4
BHI-013,8,2007,7
BHI-012,8,2007,9.6
BHI-006,8,2007,7
BHI-006,8,2007,6.9
BHI-036,8,2007,4.7
BHI-036,8,2007,4.7
BHI-036,8,2007,4.7
BHI-041,8,2007,6.5
BHI-010,8,2007,7.8
BHI-007,8,2007,7.8
BHI-008,8,2007,7
BHI-007,8,2007,9.1
BHI-003,8,2007,6
BHI-041,8,2007,5.5
BHI-003,8,2007,6.8
BHI-003,8,2007,7.7
BHI-003,8,2007,7.5
BHI-002,8,2007,6.5
BHI-002,8,2007,8.1
BHI-002,8,2007,9
BHI-002,8,2007,9.6
BHI-002,8,2007,10.6
BHI-002,8,2007,9.6
BHI-036,8,2007,3.1
BHI-036,8,2007,3.1
BHI-036,8,2007,3.1
BHI-038,8,2007,7
BHI-016,8,2007,2.5
BHI-016,8,2007,1.8
BHI-001,8,2007,6.8
BHI-002,8,2007,8
BHI-001,8,2007,8.7
BHI-030,8,2007,5
BHI-030,8,2007,6
BHI-036,8,2007,6
BHI-032,8,2007,5
BHI-032,8,2007,4
BHI-013,8,2007,3.5
BHI-013,8,2007,6
BHI-012,8,2007,5
BHI-012,8,2007,5
BHI-006,8,2007,6.1
BHI-002,8,2007,6.5
BHI-002,8,2007,7.5
BHI-002,8,2007,5.8
BHI-002,8,2007,11
BHI-021,8,2007,6
BHI-024,8,2007,6
BHI-024,8,2007,6
BHI-010,8,2007,4.5
BHI-010,8,2007,3.5
BHI-026,8,2007,6
BHI-026,8,2007,6
BHI-026,8,2007,5
BHI-026,8,2007,5
BHI-026,8,2007,4.8
BHI-026,8,2007,4.8
BHI-013,9,2007,3.5
BHI-013,9,2007,3.5
BHI-032,9,2007,6
BHI-032,9,2007,4.5
BHI-036,9,2007,2.8
BHI-036,9,2007,2.8
BHI-036,9,2007,2.8
BHI-030,9,2007,5
BHI-036,9,2007,6.5
BHI-010,9,2007,3.4
BHI-016,9,2007,2.2
BHI-016,9,2007,2
BHI-016,9,2007,2.5
BHI-003,9,2007,7.8
BHI-003,9,2007,8.1
BHI-011,9,2007,8
BHI-003,9,2007,7.5
BHI-002,9,2007,9.2
BHI-002,9,2007,6.8
BHI-031,9,2007,6
BHI-007,9,2007,5
BHI-007,9,2007,5
BHI-007,9,2007,5.6
BHI-007,9,2007,5.2
BHI-018,9,2007,9
BHI-030,9,2007,5.5
BHI-002,9,2007,10
BHI-021,9,2007,10
BHI-002,9,2007,5
BHI-002,9,2007,5
BHI-010,9,2007,4.8
BHI-010,9,2007,4.5
BHI-015,9,2007,8
BHI-017,9,2007,8
BHI-002,9,2007,8.4
BHI-027,9,2007,4.1
BHI-032,9,2007,6
BHI-032,9,2007,6
BHI-003,9,2007,7.8
BHI-001,9,2007,5
BHI-001,9,2007,5
BHI-036,9,2007,5
BHI-002,9,2007,8
BHI-008,9,2007,4.5
BHI-013,9,2007,6.7
BHI-003,9,2007,7.5
BHI-012,9,2007,6.5
BHI-003,9,2007,6.1
BHI-003,9,2007,7
BHI-006,9,2007,6
BHI-006,9,2007,3.3
BHI-006,9,2007,5
BHI-002,9,2007,5.7
BHI-002,9,2007,6
BHI-010,9,2007,3.5
BHI-010,9,2007,3.5
BHI-010,9,2007,3
BHI-010,9,2007,4.8
BHI-007,9,2007,4.8
BHI-008,9,2007,5.6
BHI-007,9,2007,7
BHI-003,9,2007,7.2
BHI-014,9,2007,4
BHI-008,9,2007,3.6
BHI-002,9,2007,6.8
BHI-002,9,2007,8.3
BHI-002,9,2007,4.5
BHI-002,9,2007,3
BHI-002,9,2007,7.3
BHI-002,9,2007,8.1
BHI-002,9,2007,6
BHI-002,9,2007,5.6
BHI-001,9,2007,5
BHI-001,9,2007,8
BHI-001,9,2007,5
BHI-001,9,2007,5
BHI-001,9,2007,6
BHI-001,9,2007,6
BHI-015,9,2007,7
BHI-015,9,2007,7
BHI-015,9,2007,8
BHI-015,9,2007,8
BHI-002,9,2007,8
BHI-002,9,2007,8
BHI-026,9,2007,6
BHI-026,9,2007,6
BHI-029,9,2007,6
BHI-029,9,2007,6
BHI-024,9,2007,3.8
BHI-024,9,2007,7
BHI-024,9,2007,7
BHI-020,9,2007,6
BHI-020,9,2007,6
BHI-037,9,2007,6
BHI-037,9,2007,6
BHI-037,9,2007,7
BHI-037,9,2007,7
BHI-037,9,2007,5
BHI-037,9,2007,5
BHI-018,6,2008,4.5
BHI-012,6,2008,5.5
BHI-014,6,2008,6.5
BHI-003,6,2008,6.1
BHI-015,6,2008,5
BHI-014,6,2008,6
BHI-014,6,2008,5.5
BHI-002,6,2008,6.4
BHI-015,6,2008,4
BHI-017,6,2008,5
BHI-021,6,2008,4.5
BHI-020,6,2008,5
BHI-020,6,2008,4.5
BHI-020,6,2008,4.5
BHI-026,6,2008,5.5
BHI-026,6,2008,5.5
BHI-029,6,2008,5
BHI-029,6,2008,5
BHI-017,6,2008,5
BHI-017,6,2008,4
BHI-015,6,2008,6
BHI-002,6,2008,7.5
BHI-024,6,2008,6
BHI-029,6,2008,5.5
BHI-038,6,2008,5.3
BHI-017,6,2008,8.5
BHI-017,6,2008,6.5
BHI-021,6,2008,7.5
BHI-017,6,2008,9
BHI-036,6,2008,6.5
BHI-036,6,2008,6.6
BHI-036,6,2008,6.6
BHI-036,6,2008,6.6
BHI-038,6,2008,6.5
BHI-038,6,2008,6.5
BHI-038,6,2008,7
BHI-038,6,2008,7.5
BHI-021,6,2008,5
BHI-038,6,2008,7.5
BHI-038,6,2008,6
BHI-040,6,2008,5.5
BHI-008,6,2008,5.7
BHI-018,6,2008,5
BHI-018,6,2008,5.5
BHI-002,6,2008,10.5
BHI-041,6,2008,7
BHI-010,6,2008,5
BHI-010,6,2008,4.6
BHI-001,6,2008,5
BHI-001,6,2008,5
BHI-001,6,2008,6
BHI-001,6,2008,6
BHI-036,6,2008,4.4
BHI-036,6,2008,4.4
BHI-036,6,2008,4.4
BHI-037,6,2008,5.5
BHI-039,6,2008,5.5
BHI-040,6,2008,5
BHI-010,6,2008,5.8
BHI-006,6,2008,4.8
BHI-037,6,2008,6
BHI-037,6,2008,6.5
BHI-037,6,2008,5.5
BHI-002,6,2008,8
BHI-024,6,2008,4
BHI-024,6,2008,4
BHI-020,6,2008,5
BHI-020,6,2008,5
BHI-014,6,2008,6
BHI-014,6,2008,6
BHI-001,6,2008,8
BHI-001,6,2008,8
BHI-015,6,2008,5.8
BHI-003,6,2008,5.6
BHI-032,6,2008,8.5
BHI-008,6,2008,5.1
BHI-026,6,2008,4.5
BHI-026,6,2008,4.5
BHI-032,6,2008,6.5
BHI-032,6,2008,6
BHI-038,6,2008,5.5
BHI-038,6,2008,7.5
BHI-038,6,2008,7
BHI-036,6,2008,4.5
BHI-036,6,2008,4.5
BHI-036,6,2008,4.5
BHI-003,6,2008,5.2
BHI-012,6,2008,6.9
BHI-002,6,2008,5.1
BHI-002,6,2008,6
BHI-002,6,2008,8
BHI-002,6,2008,7.5
BHI-008,6,2008,4.8
BHI-003,6,2008,6.1
BHI-003,6,2008,6.1
BHI-003,6,2008,6.9
BHI-003,6,2008,7.1
BHI-010,7,2008,5.3
BHI-016,7,2008,2.5
BHI-010,7,2008,4.7
BHI-038,7,2008,4.5
BHI-010,7,2008,5
BHI-011,7,2008,5.1
BHI-002,7,2008,7.5
BHI-026,7,2008,4.1
BHI-026,7,2008,4.1
BHI-029,7,2008,5.5
BHI-029,7,2008,5.5
BHI-038,7,2008,3.5
BHI-038,7,2008,4.5
BHI-016,7,2008,2.5
BHI-007,7,2008,5.9
BHI-007,7,2008,6
BHI-007,7,2008,5.7
BHI-010,7,2008,4.275
BHI-010,7,2008,4
BHI-013,7,2008,3.5
BHI-008,7,2008,5
BHI-002,7,2008,8
BHI-010,7,2008,4.5
BHI-010,7,2008,4
BHI-010,7,2008,3
BHI-001,7,2008,7
BHI-001,7,2008,7
BHI-001,7,2008,6
BHI-001,7,2008,6
BHI-001,7,2008,9
BHI-001,7,2008,9
BHI-002,7,2008,7
BHI-015,7,2008,4
BHI-015,7,2008,4
BHI-015,7,2008,5
BHI-015,7,2008,5
BHI-002,7,2008,8.3
BHI-024,7,2008,4
BHI-024,7,2008,4
BHI-020,7,2008,4
BHI-020,7,2008,4
BHI-014,7,2008,6
BHI-014,7,2008,6
BHI-001,7,2008,8
BHI-001,7,2008,8
BHI-002,7,2008,7
BHI-024,7,2008,3.5
BHI-036,7,2008,4.6
BHI-036,7,2008,4.6
BHI-036,7,2008,4.6
BHI-038,7,2008,4.9
BHI-038,7,2008,4.9
BHI-038,7,2008,4.8
BHI-014,7,2008,7
BHI-002,7,2008,5.5
BHI-002,7,2008,6.4
BHI-002,7,2008,7.5
BHI-006,7,2008,5.5
BHI-006,7,2008,6
BHI-002,7,2008,7.5
BHI-027,7,2008,3
BHI-027,7,2008,4
BHI-026,7,2008,4
BHI-026,7,2008,4
BHI-036,7,2008,3.8
BHI-036,7,2008,3.8
BHI-036,7,2008,3.8
BHI-013,7,2008,3
BHI-006,7,2008,7.4
BHI-013,7,2008,3
BHI-013,7,2008,3.5
BHI-002,7,2008,7.9
BHI-024,7,2008,3.3
BHI-010,7,2008,5.5
BHI-010,7,2008,3.5
BHI-013,7,2008,3.5
BHI-003,7,2008,6.8
BHI-003,7,2008,7.8
BHI-003,7,2008,8.8
BHI-003,7,2008,7
BHI-002,7,2008,8.5
BHI-036,7,2008,4.5
BHI-036,7,2008,4.5
BHI-036,7,2008,4.5
BHI-010,7,2008,6
BHI-010,7,2008,4.5
BHI-010,7,2008,5.5
BHI-001,7,2008,9.5
BHI-001,7,2008,9.5
BHI-001,7,2008,8
BHI-001,7,2008,8
BHI-042,7,2008,4
BHI-042,7,2008,4
BHI-042,7,2008,4
BHI-015,7,2008,3
BHI-015,7,2008,3
BHI-015,7,2008,5
BHI-015,7,2008,5
BHI-026,7,2008,4.8
BHI-026,7,2008,4.8
BHI-024,7,2008,4
BHI-024,7,2008,4
BHI-020,7,2008,4
BHI-020,7,2008,4
BHI-007,8,2008,5.7
BHI-007,8,2008,5.9
BHI-007,8,2008,6
BHI-007,8,2008,5.9
BHI-014,8,2008,4
BHI-014,8,2008,4
BHI-001,8,2008,9
BHI-001,8,2008,9
BHI-018,8,2008,3
BHI-018,8,2008,4
BHI-018,8,2008,5
BHI-003,8,2008,5.6
BHI-021,8,2008,6.5
BHI-006,8,2008,4
BHI-006,8,2008,3.8
BHI-002,8,2008,2.7
BHI-002,8,2008,2.4
BHI-002,8,2008,3.8
BHI-002,8,2008,5
BHI-032,8,2008,3.5
BHI-032,8,2008,3.5
BHI-036,8,2008,5
BHI-036,8,2008,5
BHI-036,8,2008,5
BHI-038,8,2008,4.5
BHI-017,8,2008,7
BHI-012,8,2008,6
BHI-011,8,2008,5
BHI-015,8,2008,7.5
BHI-017,8,2008,5.5
BHI-002,8,2008,8.5
BHI-034,8,2008,6.5
BHI-034,8,2008,5.5
BHI-032,8,2008,5.5
BHI-038,8,2008,4.55
BHI-038,8,2008,4.5
BHI-017,8,2008,4.5
BHI-017,8,2008,5
BHI-017,8,2008,5
BHI-021,8,2008,4
BHI-030,8,2008,6.5
BHI-018,8,2008,7
BHI-021,8,2008,5
BHI-026,8,2008,6.5
BHI-024,8,2008,7
BHI-036,8,2008,5.5
BHI-015,8,2008,6.1
BHI-002,8,2008,5
BHI-027,8,2008,5.5
BHI-027,8,2008,4
BHI-032,8,2008,3.2
BHI-032,8,2008,3.6
BHI-038,8,2008,6.5
BHI-038,8,2008,6.5
BHI-026,8,2008,4
BHI-026,8,2008,4
BHI-038,8,2008,6.5
BHI-038,8,2008,6.5
BHI-006,8,2008,5.7
BHI-032,8,2008,3.5
BHI-041,8,2008,5
BHI-041,8,2008,5
BHI-007,8,2008,7.9
BHI-007,8,2008,7
BHI-007,8,2008,7.1
BHI-007,8,2008,7.8
BHI-041,8,2008,6
BHI-041,8,2008,6
BHI-041,8,2008,6
BHI-013,8,2008,3.5
BHI-013,8,2008,7.7
BHI-003,8,2008,6.2
BHI-012,8,2008,6.6
BHI-003,8,2008,6.6
BHI-003,8,2008,7.8
BHI-003,8,2008,7
BHI-002,8,2008,10.5
BHI-002,8,2008,9.5
BHI-036,8,2008,3.8
BHI-036,8,2008,3.8
BHI-036,8,2008,3.8
BHI-036,8,2008,4.4
BHI-036,8,2008,4.4
BHI-036,8,2008,4.4
BHI-010,8,2008,6.7
BHI-007,8,2008,7
BHI-008,8,2008,5.7
BHI-007,8,2008,7.5
BHI-003,8,2008,6.3
BHI-001,8,2008,9
BHI-001,8,2008,9
BHI-001,8,2008,8
BHI-001,8,2008,8
BHI-002,8,2008,9
BHI-036,8,2008,5
BHI-036,8,2008,5
BHI-015,8,2008,7
BHI-015,8,2008,7
BHI-015,8,2008,6
BHI-015,8,2008,6
BHI-002,8,2008,8.8
BHI-023,8,2008,6.5
BHI-023,8,2008,6
BHI-002,8,2008,6.6
BHI-024,8,2008,4
BHI-002,8,2008,7.8
BHI-024,8,2008,3
BHI-024,8,2008,3
BHI-002,8,2008,7
BHI-002,8,2008,5.6
BHI-031,8,2008,6
BHI-031,8,2008,6
BHI-030,8,2008,6
BHI-002,8,2008,11
BHI-001,8,2008,7.2
BHI-002,8,2008,11.4
BHI-001,8,2008,10.8
BHI-024,8,2008,7
BHI-024,8,2008,7
BHI-020,8,2008,6
BHI-020,8,2008,6
BHI-032,8,2008,5
BHI-017,8,2008,4
BHI-017,8,2008,5.5
BHI-014,8,2008,6
BHI-014,8,2008,6
BHI-001,8,2008,10
BHI-001,8,2008,10
BHI-010,8,2008,4.5
BHI-010,8,2008,4
BHI-013,8,2008,4
BHI-003,8,2008,5.7
BHI-003,8,2008,5.1
BHI-003,8,2008,5
BHI-003,8,2008,5.8
BHI-002,8,2008,10.3
BHI-002,8,2008,9.7
BHI-034,8,2008,4.2
BHI-036,8,2008,2
BHI-036,8,2008,2
BHI-036,8,2008,2
BHI-010,8,2008,5
BHI-010,8,2008,4.5
BHI-010,8,2008,4
BHI-012,8,2008,7.8
BHI-036,8,2008,5.6
BHI-036,8,2008,5.6
BHI-036,8,2008,5.6
BHI-032,8,2008,4.5
BHI-038,8,2008,2.5
BHI-038,8,2008,4.5
BHI-038,8,2008,4
BHI-026,8,2008,5.5
BHI-026,8,2008,5.5
BHI-030,8,2008,6
BHI-007,8,2008,7
BHI-007,8,2008,6.2
BHI-007,8,2008,6.3
BHI-007,8,2008,4.7
BHI-003,8,2008,5.9
BHI-027,8,2008,4
BHI-020,8,2008,5
BHI-020,8,2008,5
BHI-002,9,2008,7
BHI-003,9,2008,6
BHI-006,9,2008,9
BHI-006,9,2008,8.2
BHI-006,9,2008,7.5
BHI-006,9,2008,6.5
BHI-006,9,2008,7.5
BHI-002,9,2008,4.8
BHI-027,9,2008,3.5
BHI-027,9,2008,4.5
BHI-027,9,2008,3.8
BHI-017,9,2008,6.5
BHI-021,9,2008,9
BHI-021,9,2008,9
BHI-027,9,2008,3.4
BHI-027,9,2008,3.9
BHI-027,9,2008,2.5
BHI-017,9,2008,6
BHI-017,9,2008,5.5
BHI-015,9,2008,8.5
BHI-024,9,2008,4.5
BHI-024,9,2008,5
BHI-024,9,2008,5.5
BHI-017,9,2008,6
BHI-021,9,2008,6.5
BHI-017,9,2008,7
BHI-021,9,2008,5.5
BHI-024,9,2008,4.8
BHI-024,9,2008,2
BHI-018,9,2008,6
BHI-018,9,2008,7
BHI-018,9,2008,7
BHI-024,9,2008,3.6
BHI-006,9,2008,6.7
BHI-006,9,2008,7.3
BHI-006,9,2008,6.5
BHI-006,9,2008,7.5
BHI-002,9,2008,6.5
BHI-024,9,2008,3.3
BHI-027,9,2008,5.3
BHI-027,9,2008,3.7
BHI-032,9,2008,5.5
BHI-032,9,2008,5.5
BHI-036,9,2008,3.9
BHI-036,9,2008,3.9
BHI-036,9,2008,3.9
BHI-011,9,2008,9
BHI-012,9,2008,5.8
BHI-001,9,2008,4
BHI-001,9,2008,4
BHI-002,9,2008,7.5
BHI-027,9,2008,4.2
BHI-027,9,2008,3.8
BHI-036,9,2008,6.5
BHI-036,9,2008,6.5
BHI-008,9,2008,5
BHI-002,9,2008,6
BHI-002,9,2008,6.5
BHI-002,9,2008,6
BHI-002,9,2008,5.8
BHI-027,9,2008,2.8
BHI-027,9,2008,3.9
BHI-026,9,2008,6.9
BHI-026,9,2008,6.9
BHI-038,9,2008,7
BHI-038,9,2008,7
BHI-038,9,2008,7
BHI-038,9,2008,7
BHI-038,9,2008,6.5
BHI-038,9,2008,6.5
BHI-007,9,2008,4.7
BHI-007,9,2008,4.6
BHI-007,9,2008,5.1
BHI-007,9,2008,5.1
BHI-013,9,2008,9
BHI-012,9,2008,7.7
BHI-002,9,2008,6.5
BHI-036,9,2008,6
BHI-036,9,2008,6
BHI-010,9,2008,3
BHI-010,9,2008,5.1
BHI-010,9,2008,6
BHI-007,9,2008,6.6
BHI-008,9,2008,4.5
BHI-007,9,2008,5
BHI-003,9,2008,5.6
BHI-003,9,2008,5
BHI-012,9,2008,8.5
BHI-003,9,2008,5.8
BHI-003,9,2008,5.8
BHI-014,9,2008,8
BHI-001,9,2008,8
BHI-001,9,2008,8
BHI-001,9,2008,6.5
BHI-001,9,2008,6.5
BHI-001,9,2008,7
BHI-001,9,2008,7
BHI-015,9,2008,6
BHI-015,9,2008,6
BHI-015,9,2008,6
BHI-015,9,2008,6
BHI-003,9,2008,5.1
BHI-014,9,2008,6
BHI-014,9,2008,6
BHI-002,9,2008,6
BHI-002,9,2008,6.6
BHI-002,9,2008,6.6
BHI-002,9,2008,5.5
BHI-002,9,2008,7.3
BHI-002,9,2008,5.6
BHI-002,9,2008,5.4
BHI-001,9,2008,8.4
BHI-001,9,2008,8.6
BHI-002,9,2008,7.8
BHI-001,9,2008,9
BHI-002,9,2008,6.7
BHI-024,9,2008,6.5
BHI-024,9,2008,6.5
BHI-026,9,2008,7
BHI-026,9,2008,7
BHI-026,9,2008,7
BHI-026,9,2008,7
BHI-026,9,2008,5
BHI-026,9,2008,5
BHI-010,9,2008,4.9
BHI-003,9,2008,5.1
BHI-003,9,2008,5.2
BHI-027,9,2008,4
BHI-036,9,2008,4.4
BHI-036,9,2008,4.4
BHI-036,9,2008,4.4
BHI-028,9,2008,4
BHI-008,9,2008,4.5
BHI-002,9,2008,8
BHI-026,9,2008,7
BHI-026,9,2008,7
BHI-016,9,2008,3
BHI-016,9,2008,3
BHI-002,9,2008,7.1
BHI-017,6,2009,8
BHI-017,6,2009,8.5
BHI-017,6,2009,8.5
BHI-021,6,2009,5
BHI-021,6,2009,6.5
BHI-027,6,2009,4.8
BHI-027,6,2009,4.4
BHI-034,6,2009,6.3
BHI-034,6,2009,5.2
BHI-015,6,2009,7
BHI-012,6,2009,7
BHI-012,6,2009,7
BHI-015,6,2009,7.5
BHI-017,6,2009,6.5
BHI-003,6,2009,7.2
BHI-002,6,2009,8.2
BHI-028,6,2009,5
BHI-017,6,2009,7
BHI-021,6,2009,6
BHI-021,6,2009,6.5
BHI-026,6,2009,7.5
BHI-026,6,2009,7.5
BHI-018,6,2009,5
BHI-018,6,2009,5.5
BHI-018,6,2009,6
BHI-018,6,2009,7
BHI-020,6,2009,10
BHI-020,6,2009,10
BHI-024,6,2009,10
BHI-024,6,2009,10
BHI-024,6,2009,10
BHI-024,6,2009,10
BHI-024,6,2009,10
BHI-024,6,2009,10
BHI-010,6,2009,4
