region_id,sector,year,gva_sector_prop,country_blueecon_gva
BHI-006,coastal_tourism,2013,0.2059323914490717,13519
BHI-012,marine_living_resources,2014,0.055661022097349834,13169
BHI-009,marine_living_resources,2014,0.055661022097349834,13169
BHI-015,marine_living_resources,2014,0.055661022097349834,13169
BHI-003,marine_living_resources,2014,0.055661022097349834,13169
BHI-002,marine_living_resources,2014,0.055661022097349834,13169
BHI-007,marine_living_resources,2014,0.055661022097349834,13169
BHI-006,marine_living_resources,2014,0.055661022097349834,13169
BHI-012,marine_nonliving_resources,2014,0.30784417951249143,13169
BHI-009,marine_nonliving_resources,2014,0.30784417951249143,13169
BHI-015,marine_nonliving_resources,2014,0.30784417951249143,13169
BHI-003,marine_nonliving_resources,2014,0.30784417951249143,13169
BHI-002,marine_nonliving_resources,2014,0.30784417951249143,13169
BHI-007,marine_nonliving_resources,2014,0.30784417951249143,13169
BHI-006,marine_nonliving_resources,2014,0.30784417951249143,13169
BHI-012,marine_renewable_energy,2014,0.02042675981471638,13169
BHI-009,marine_renewable_energy,2014,0.02042675981471638,13169
BHI-015,marine_renewable_energy,2014,0.02042675981471638,13169
BHI-003,marine_renewable_energy,2014,0.02042675981471638,13169
BHI-002,marine_renewable_energy,2014,0.02042675981471638,13169
BHI-007,marine_renewable_energy,2014,0.02042675981471638,13169
BHI-006,marine_renewable_energy,2014,0.02042675981471638,13169
BHI-012,port_activities,2014,0.045865289695497004,13169
BHI-009,port_activities,2014,0.045865289695497004,13169
BHI-015,port_activities,2014,0.045865289695497004,13169
BHI-003,port_activities,2014,0.045865289695497004,13169
BHI-002,port_activities,2014,0.045865289695497004,13169
BHI-007,port_activities,2014,0.045865289695497004,13169
BHI-006,port_activities,2014,0.045865289695497004,13169
BHI-012,shipbuilding_and_repair,2014,0.018072746601868025,13169
BHI-009,shipbuilding_and_repair,2014,0.018072746601868025,13169
BHI-015,shipbuilding_and_repair,2014,0.018072746601868025,13169
BHI-003,shipbuilding_and_repair,2014,0.018072746601868025,13169
BHI-002,shipbuilding_and_repair,2014,0.018072746601868025,13169
BHI-007,shipbuilding_and_repair,2014,0.018072746601868025,13169
