region_id,helcom_id,year,BQR,area_km2,feeder_group,spatial_group
BHI-040,SEA-016,2018,NA,1503.9529556500001,"wading_feeders, wintering_birds",Bothnia Group
BHI-040,SEA-016,2018,NA,1503.9529556500001,"surface_feeders, wintering_birds",Bothnia Group
BHI-040,SEA-016,2018,NA,1503.9529556500001,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-040,SEA-016,2018,NA,1503.9529556500001,"benthic_feeders, wintering_birds",Bothnia Group
BHI-040,SEA-016,2018,NA,1503.9529556500001,"grazing_feeders, wintering_birds",Bothnia Group
BHI-039,SEA-016,2018,NA,1355.76170145,"wading_feeders, wintering_birds",Bothnia Group
BHI-039,SEA-016,2018,NA,1355.76170145,"surface_feeders, wintering_birds",Bothnia Group
BHI-039,SEA-016,2018,NA,1355.76170145,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-039,SEA-016,2018,NA,1355.76170145,"benthic_feeders, wintering_birds",Bothnia Group
BHI-039,SEA-016,2018,NA,1355.76170145,"grazing_feeders, wintering_birds",Bothnia Group
BHI-042,SEA-017,2018,NA,10408.15605804,"wading_feeders, wintering_birds",Bothnia Group
BHI-042,SEA-017,2018,NA,10408.15605804,"surface_feeders, wintering_birds",Bothnia Group
BHI-042,SEA-017,2018,NA,10408.15605804,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-042,SEA-017,2018,NA,10408.15605804,"benthic_feeders, wintering_birds",Bothnia Group
BHI-042,SEA-017,2018,NA,10408.15605804,"grazing_feeders, wintering_birds",Bothnia Group
BHI-041,SEA-017,2018,NA,10918.67236609,"wading_feeders, wintering_birds",Bothnia Group
BHI-041,SEA-017,2018,NA,10918.67236609,"surface_feeders, wintering_birds",Bothnia Group
BHI-041,SEA-017,2018,NA,10918.67236609,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-041,SEA-017,2018,NA,10918.67236609,"benthic_feeders, wintering_birds",Bothnia Group
BHI-041,SEA-017,2018,NA,10918.67236609,"grazing_feeders, wintering_birds",Bothnia Group
BHI-043,8,2018,NA,6566.777927827697,"wading_feeders, wintering_birds",Åland Group
BHI-043,8,2018,0.33,6566.777927827697,"surface_feeders, wintering_birds",Åland Group
BHI-043,8,2018,0.5,6566.777927827697,"pelagic_feeders, wintering_birds",Åland Group
BHI-043,8,2018,0.8,6566.777927827697,"benthic_feeders, wintering_birds",Åland Group
BHI-043,8,2018,1,6566.777927827697,"grazing_feeders, wintering_birds",Åland Group
BHI-042,1,2018,NA,5548.12301296,"wading_feeders, wintering_birds",Bothnia Group
