region_id,latitude,longitude,year,value,matrix
4,54.79250000000001,9.995833330000002,2010,9.61,sed
4,54.84666666999999,9.50833333,2010,74.6,sed
8,54.568333330000016,9.788333329999999,2010,18.73,sed
23,55.88166666999999,20.34166667,2010,5.25,sed
23,56.02833333000002,20.83333333,2010,5.25,sed
23,55.31166666999999,20.956666669999997,2010,5.25,sed
23,55.73500000000001,21.05,2010,5.25,sed
21,55.553,18.4,2012,3.9250000000000003,sed
17,54.73833333000002,15.13333333,2012,0.7374999999999999,sed
15,55.25,15.98333333,2012,0.105,sed
18,54.83333333000001,19.33333333,2012,0.105,sed
8,54.3675,10.17416667,2012,0.7000000000000001,sed
8,54.459166669999995,10.245,2012,22.75,sed
10,54.042500000000004,10.90833333,2012,8.36,sed
10,54.115,11.06833333,2012,13.47,sed
10,54.275000000000006,11.372000000000002,2012,6.37,sed
8,54.485,9.950000000000001,2012,27.74,sed
4,54.79250000000001,9.995833330000002,2012,14.799999999999999,sed
8,54.51833333000001,9.67166667,2012,26,sed
8,54.568333330000016,9.788333329999999,2012,35.26,sed
4,54.84666666999999,9.50833333,2012,215.5,sed
18,54.37066666999999,19.584333329999996,2012,50.3275,sed
17,53.753,14.43533333,2012,5.905,sed
17,53.753,14.43533333,2013,85.73,sed
13,54.99983333000001,13.29866667,2013,5.6636,sed
29,58.977267999999995,20.307060000000003,2014,2.66,sed
29,58.678126000000006,18.356791,2014,4.57215,sed
26,58.024929,17.929228999999996,2014,4.3387,sed
20,57.941942,19.869341999999996,2014,4.1726,sed
20,57.013308,19.334543,2014,4.15,sed
26,57.13335500000001,17.668343999999998,2014,2.776,sed
1,56.67241500000001,12.085057,2014,1.685,sed
1,57.92082,11.230948999999999,2014,1.076,sed
11,54.99869,13.958220999999998,2014,8.46,sed
14,55.543342,16.390007,2014,3.0685000000000002,sed
8,54.3675,10.17416667,2014,1.98,sed
8,54.459166669999995,10.245,2014,76.8,sed
8,54.485,9.950000000000001,2014,23.4,sed
10,54.042500000000004,10.90833333,2014,13.52,sed
10,54.115,11.06833333,2014,11.73,sed
10,54.275000000000006,11.372000000000002,2014,2.77,sed
41,65.19074799999999,23.396668000000002,2014,1.4295,sed
41,64.19662300000002,21.991355000000002,2014,1.715,sed
37,61.26823400000001,18.137812000000004,2014,0.8360000000000001,sed
37,62.683414,18.994232999999998,2014,1.1245,sed
35,60.191739000000005,19.046777,2014,1.0985,sed
4,54.84666666999999,9.50833333,2014,75.5,sed
4,54.79250000000001,9.995833330000002,2014,8.06,sed
17,53.753,14.43533333,2015,12.605,sed
18,54.37066666999999,19.584333329999996,2015,20.2,sed
21,55.555,18.4,2016,64.44,sed
17,54.7416,15.133299999999998,2016,64.515,sed
15,55.25,15.9833,2016,68.465,sed
18,54.8333,19.3333,2016,82.42,sed
8,54.3675,10.17416667,2016,138.3,sed
8,54.459166669999995,10.245,2016,471.6,sed
10,54.068333330000016,10.82166667,2016,1.11,sed
10,54.115,11.06833333,2016,5.17,sed
10,54.275000000000006,11.372000000000002,2016,4.390000000000001,sed
8,54.51833333000001,9.67166667,2016,11.74,sed
8,54.568333330000016,9.788333329999999,2016,26.599999999999998,sed
4,54.79250000000001,9.995833330000002,2016,10.799999999999999,sed
4,54.84666666999999,9.50833333,2016,122.8,sed
8,54.485,9.950000000000001,2016,21.38,sed
8,54.5525,11.322000000000001,2017,1.34051,sed
10,54.315166669999996,11.54933333,2017,4.00156,sed
12,55.0003,14.0835,2017,3.906,sed
16,54.084166669999995,14.1502,2017,0.11314,sed
34,59.449999999999996,24.788329999999995,2017,3.5,sed
34,59.5298,24.970071,2017,3.5,sed
34,59.5392,24.686408,2017,3.5,sed
34,59.46667,27.01666,2017,3.5,sed
34,59.47481,27.976440999999998,2017,3.5,sed
10,54.314699999999995,11.550516670000002,2018,7.10065,sed
13,55.0001,13.3003,2018,5.87607,sed
16,54.0754,14.1618,2018,0.2489,sed
12,55,14.0842,2018,5.329230000000001,sed
21,55.555,18.4,2018,8.315,sed
18,54.8333,19.3333,2018,9.2725,sed
17,53.753,14.43533333,2018,119.085,sed
18,54.37066666999999,19.584333329999996,2018,59.1625,sed
28,58.9583,23.459998000000002,2018,3.5,sed
32,60.067170000000004,26.34667,2019,1.165,sed
32,60.25,27.25,2019,41.865,sed
32,59.581799999999994,23.6266,2019,1.235,sed
38,61.0835,19.5797,2019,0.8015000000000001,sed
23,55.31166666999999,20.956666669999997,2019,11.5,sed
23,55.403,20.704,2019,11.5,sed
23,55.63333333000001,20.8,2019,11.5,sed
23,56.02833333000002,20.83333333,2019,11.5,sed
23,56.038333330000015,21.05,2019,11.5,sed
23,55.73500000000001,21.05,2019,11.5,sed
23,55.80333333000001,20.71166667,2019,11.5,sed
